0,1,2
e,g,27413
e,h,17326
e,i,36276
e,j,6346
e,k,46844
e,l,128474
e,m,53457
e,n,90069
e,o,4474
e,p,10073
e,q,128
e,r,85019
e,s,147214
e,t,85680
e,u,9974
e,v,30635
e,w,1042
e,x,1842
e,y,2331
e,z,556
e,ß,19
e,ä,180
e,å,33
e,æ,1
e,ç,2
e,é,1
e,í,1
e,î,1
e,ï,2
e,ñ,17
e,ó,2
e,õ,257
e,ö,32
e,ü,555
e,ă,11
e,ć,1
e,č,8
e,ģ,2
e,ķ,5
e,ļ,4
e,ł,22
e,ń,14
e,ņ,1
e,ň,1
e,ō,2
e,ś,3
e,ş,5
e,š,163
e,ŭ,3
e,ź,1
e,ż,2
e,ž,210
e,ƶ,1
e,ș,10
e,ɪ,1
e,ʻ,1
e,ˌ,3
e,ḩ,3
e,ﬁ,4
f,_,2
f,a,6433
f,b,56
f,c,364
f,d,17
f,e,5420
f,f,1875
f,g,45
f,h,31
f,i,17599
f,j,273
f,k,87
f,l,2496
f,m,143
f,n,190
f,o,12240
f,p,11
f,q,1
f,r,10379
f,s,360
f,t,1405
f,u,2263
f,v,20
f,w,101
f,x,17
f,y,29
f,z,7
f,à,1
f,á,15
f,ä,341
f,å,21
f,æ,2
f,è,12
f,é,96
f,ê,1
f,í,20
f,ó,3
f,ö,317
f,ø,6
f,ù,1
f,ú,5
f,ü,2727
f,ā,5
f,ă,1
f,ē,2
f,ī,1
f,ı,6
f,œ,1
f,š,4
f,ū,1
f,ǔ,3
f,ə,1
f,ˌ,3
g,_,36
g,a,54688
g,b,330
g,c,46
g,d,732
g,e,38868
g,f,80
g,g,790
g,h,2316
g,i,39026
g,j,130
g,k,1073
g,l,8481
g,m,979
g,n,3766
g,o,39782
g,p,219
g,q,22
g,r,11895
g,s,2973
g,t,742
g,u,45724
g,v,201
g,w,108
g,x,14
g,y,768
g,z,63
g,à,1
g,á,21
g,ã,1
g,ä,64
g,å,25
g,æ,4
g,è,46
g,é,122
g,ê,3
g,ë,1
g,í,11
g,ó,56
g,õ,24
g,ö,509
g,ø,9
g,ù,1
g,ú,2
g,ü,1225
g,ā,44
g,ă,2
g,ą,1
g,ė,3
g,ħ,2
g,ī,15
g,ı,3
g,ļ,9
g,ł,10
g,ō,2
g,ŏ,1
g,ŗ,1
g,š,4
g,ū,1
g,ų,1
g,ž,11
g,ǎ,2
g,ǻ,1
g,ʻ,1
g,ˌ,3
h,_,2
h,a,61617
h,b,142
h,c,105
h,d,169
h,e,64205
h,f,119
h,g,73
h,h,1855
h,i,41124
h,j,9794
h,k,8484
h,l,2163
h,m,3419
h,n,5078
h,o,19445
h,p,105
h,q,14
h,r,1965
h,s,545
h,t,35851
h,u,22706
h,v,8582
h,w,537
h,x,13
h,y,1016
h,z,94
h,²,1
h,à,5
h,á,39
h,â,2
h,ã,15
h,ä,6816
h,å,36
h,æ,10
h,è,13
h,é,108
h,ê,4
h,í,7
h,ó,11
h,ô,9
h,õ,2943
h,ö,563
h,ø,26
h,ù,1
h,ú,20
h,ü,2626
h,ý,3
h,ā,145
h,ē,10
h,ę,1
h,ě,1
h,ğ,1
h,ī,4
h,ı,1
h,ľ,1
h,ł,4
h,ō,34
h,ő,1
h,ř,1
h,š,8
h,ū,34
h,ư,1
h,ǎ,1
h,ˌ,3
h,α,1
h,ν,1
h,ṛ,1
h,ạ,5
h,ả,3
h,ồ,14
i,_,5
i,a,66184
i,b,11842
i,c,8860
i,d,110518
i,e,18435
i,f,2195
i,g,42825
i,h,2015
i,i,34229
i,j,5344
i,k,103491
i,l,62558
i,m,72697
i,n,144709
i,o,16903
i,p,7149
i,q,205
i,r,23564
i,s,211144
i,t,99196
i,u,7330
i,v,23877
i,w,288
i,x,817
i,y,183
i,z,947
i,²,1
i,ß,79
i,à,8
i,á,24
i,â,1
i,ã,1
i,ä,53
i,ç,11
i,è,37
i,é,22
i,ê,3
i,ë,4
i,ð,4
i,ñ,26
i,ó,20
i,õ,849
i,ö,64
i,ù,1
i,ú,7
i,ü,520
i,ā,8
i,ą,18
i,ć,181
i,č,151
i,đ,1
i,ę,7
i,ğ,6
i,ķ,11
i,ļ,3
i,ł,15
i,ń,24
i,ņ,67
i,ō,1
i,ř,1
i,ś,2
i,ş,13
i,š,384
i,ū,11
i,ų,13
i,ż,1
i,ž,457
i,ș,2
i,ʻ,1
i,ʼ,1
i,ː,2
i,β,1
i,в,2
i,н,1
i,я,1
i,ṃ,1
i,ṣ,11
i,ế,3
i,ệ,1
i,ọ,1
i,参,1
i,ﬁ,5
j,a,188809
j,b,13
j,c,69
j,d,103
j,e,7188
j,f,55
j,g,12
j,h,28
j,i,1070
j,j,122
j,k,188
j,l,43
j,m,628
j,n,730
j,o,15763
j,p,5516
j,r,231
j,s,125
j,t,795
j,u,46893
j,v,18
j,w,9
j,x,2
j,y,43
j,z,11
j,à,4
j,á,42
j,â,1
j,ã,1
j,ä,30720
j,å,1
j,æ,3
j,é,20
j,ê,1
j,ì,1
j,í,7
j,ñ,6
j,ò,1
j,ó,68
j,ô,2
j,õ,11491
j,ö,168
j,ø,38
j,ú,9
j,ü,1640
j,ā,53
j,ą,3
j,ć,1
j,č,5
j,ē,17
j,ę,6
j,ě,1
j,ī,7
j,ō,16
j,ő,1
j,š,7
j,ū,13
j,ǐ,4
j,к,1
j,ә,1
j,ọ,2
k,_,2
k,a,182784
k,b,104
k,c,75
k,d,268
k,e,62965
k,f,358
k,g,708
k,h,2015
k,i,62302
k,j,323
k,k,24785
k,l,13211
k,m,5085
k,n,1032
k,o,127405
k,p,639
k,q,2
k,r,16479
k,s,57233
k,t,10159
k,u,123372
k,v,2658
k,w,426
k,x,2
k,y,734
k,z,36
k,²,1
k,á,79
k,â,7
k,ã,7
k,ä,11967
k,å,7
k,æ,12
k,ç,3
k,è,1
k,é,29
k,ê,3
k,ë,1
k,ì,2
k,í,2
k,î,1
k,ó,36
k,õ,20227
k,ö,1547
k,ø,10
k,ú,4
k,û,1
k,ü,19672
k,ý,27
k,ā,132
k,č,2
k,ē,3
k,ę,7
k,ī,20
k,į,1
k,ı,7
k,ļ,17
k,ł,4
k,ō,38
k,ŏ,1
k,ő,3
k,œ,1
k,ř,6
k,š,56
k,ū,11
k,ǒ,2
k,ɑ,1
k,υ,1
k,ω,2
k,р,1
k,ẻ,2
l,_,3
l,a,111855
l,b,2206
l,c,730
l,d,25409
l,e,105309
l,f,2230
l,g,19072
l,h,1872
l,i,178181
l,j,30957
l,k,15849
l,l,95258
l,m,31589
l,n,4683
l,o,40180
l,p,1378
l,q,26
l,r,382
l,s,8433
l,t,39303
l,u,34579
l,v,10082
l,w,184
l,x,142
l,y,1605
l,z,385
l,¼,1
l,à,7
l,á,150
l,â,4
l,ã,7
l,ä,18221
l,å,29
l,æ,5
l,ç,3
l,è,41
l,é,222
l,ê,12
l,ë,1
l,í,150
l,î,1
l,ð,1
l,ò,15
l,ó,62
l,ô,6
l,õ,15218
l,ö,1087
l,ø,35
l,ù,1
l,ú,3
l,û,1
l,ü,4901
l,ā,82
l,ă,2
l,ą,1
l,ć,1
l,č,14
l,ē,17
l,ė,7
l,ę,2
l,ě,2
l,ī,37
l,į,2
l,ı,15
l,ń,1
l,ŏ,1
l,ő,3
l,ş,1
l,š,139
l,ū,11
l,ž,24
l,ǒ,1
l,ə,2
l,ộ,2
l,ự,2
m,_,6
m,a,149864
m,b,14060
m,c,865
m,d,163
m,e,75071
m,f,813
m,g,860
m,h,302
m,i,119388
m,j,214
m,k,417
m,l,696
m,m,15093
m,n,2740
m,o,24074
m,p,7275
m,q,10
m,r,520
m,s,2421
m,t,974
m,u,43869
m,v,141
m,w,109
m,x,13
m,y,1594
m,z,62
m,²,66
m,³,123
m,á,155
m,â,3
m,ã,8
m,ä,25243
m,å,13
m,æ,5
m,è,7
m,é,249
m,ê,3
m,ë,2
m,í,43
m,î,3
m,ò,1
m,ó,38
m,ô,7
m,õ,22934
m,ö,1767
m,ø,31
m,ú,2
m,ü,4814
m,ý,12
m,ā,179
m,ă,1
m,č,4
m,ē,16
m,ě,20
m,ī,18
m,ł,4
m,œ,1
m,š,25
m,ū,18
m,ů,2
m,ż,1
m,ž,8
m,ǎ,2
m,ɑ,1
m,ɪ,1
m,ω,1
m,о,1
m,ṇ,5
m,ṣ,1
m,ặ,1
n,_,10
n,a,85408
n,b,1659
n,c,3747
n,d,87695
n,e,103568
n,f,1479
n,g,64071
n,h,1017
n,i,113817
n,j,916
n,k,10153
n,l,1038
n,m,578
n,n,55261
n,o,25485
n,p,432
n,q,61
n,r,4985
n,s,18422
n,t,28914
n,u,31817
n,v,967
n,w,144
n,x,64
n,y,1463
n,z,1521
n,²,2
n,ß,2
n,à,1
n,á,51
n,â,1
n,ã,17
n,ä,15870
n,å,10
n,æ,21
n,ç,25
n,è,27
n,é,276
n,ê,4
n,ì,1
n,í,46
n,î,21
n,ñ,1
n,ò,1
n,ó,16
n,ô,12
n,õ,8388
n,ö,217
n,ø,18
n,ù,1
n,ú,5
n,û,1
n,ü,1625
n,ý,2
n,ā,82
n,ă,7
n,ą,1
n,ć,1
n,č,28
n,đ,2
n,ē,11
n,ĕ,1
n,ė,41
n,ě,15
n,ģ,1
n,ī,37
n,ı,12
n,ō,5
n,ő,4
n,œ,1
n,ş,3
n,š,121
n,ţ,1
n,ū,23
n,ž,43
n,ư,2
n,ț,1
n,ɑ,1
n,ɪ,1
n,ˈ,1
n,έ,1
n,ﬂ,1
o,_,7
o,a,2334
o,b,10300
o,c,2539
o,d,20086
o,e,1548
o,f,10025
o,g,16530
o,h,6566
o,i,2857
o,j,5672
o,k,13728
o,l,95074
o,m,39905
o,n,134076
o,o,49629
o,p,13228
o,q,69
o,r,78387
o,s,46231
o,t,26992
o,u,3118
o,v,9581
o,w,2422
o,x,642
o,y,515
o,z,465
o,ß,113
o,à,1
o,ä,34
o,é,3
o,ë,19
o,í,2
o,ï,2
o,ð,2
o,õ,5
o,ö,8
o,ù,1
o,ú,3
o,ü,304
o,ÿ,1
o,ć,2
o,č,12
o,ğ,4
o,ļ,1
o,ł,3
o,ń,11
o,ņ,3
o,ň,2
o,ř,9
o,ś,24
o,š,98
o,ŭ,3
o,ż,6
o,ž,74
o,ſ,1
o,ʃ,1
o,ː,1
o,б,1
o,н,1
o,р,1
o,ﬁ,1
p,_,4
p,a,57553
p,b,86
p,c,183
p,d,171
p,e,52702
p,f,239
p,g,34
p,h,4389
p,i,51701
p,j,267
p,k,1919
p,l,10246
p,m,754
p,n,1042
p,o,40285
p,p,8362
p,q,24
p,r,33528
p,s,7049
p,t,6763
p,u,26685
p,v,50
p,w,36
p,x,3192
p,y,371
p,z,112
p,à,1
p,á,70
p,â,7
p,ã,5
p,ä,25628
p,å,57
p,æ,1
p,è,30
p,é,108
p,ê,3
p,í,24
p,î,1
p,ó,10
p,õ,18250
p,ö,2114
p,ø,1
p,ù,1
p,ú,15
p,ü,6414
p,ā,45
p,ă,1
p,č,1
p,ē,9
p,ė,3
p,ę,1
p,ī,3
p,ı,3
p,ļ,3
p,ł,9
p,œ,2
p,ř,9
p,š,23
p,ū,5
p,ǎ,5
p,ɑ,1
q,a,92
q,b,1
q,c,1
q,d,63
q,e,17
q,f,9
q,g,1
q,i,169
q,j,5
q,l,3
q,m,3
q,n,2
q,o,1
q,q,6
q,r,17
q,s,4
q,t,6
q,u,2013
q,v,34
q,w,4
q,y,1
q,â,1
q,ì,3
q,î,1
q,ú,1
q,ā,43
q,ī,3
q,ū,11
q,ə,1
r,_,9
r,a,85693
r,b,5770
r,c,2713
r,d,19206
r,e,63963
r,f,1430
r,g,29337
r,h,1852
r,i,135936
r,j,24202
r,k,11732
r,l,7953
r,m,18343
r,n,16801
r,o,39482
r,p,4047
r,q,101
r,r,16910
r,s,12935
r,t,32961
r,u,25835
r,v,23041
r,w,542
r,x,57
r,y,2432
r,z,718
r,º,1
r,ß,4
r,á,36
r,â,4
r,ã,8
r,ä,3353
r,å,56
r,æ,3
r,ç,9
r,è,14
r,é,327
r,ê,2
r,ë,1
r,ì,1
r,í,132
r,î,1
r,ð,12
r,ó,62
r,ô,21
r,õ,2312
r,ö,1103
r,ø,53
r,ù,2
r,ú,14
r,ü,5920
r,ÿ,2
r,ā,157
r,ă,5
r,ą,3
r,ć,2
r,č,9
r,đ,8
r,ē,30
r,ė,38
r,ę,3
r,ě,1
r,ģ,8
r,ī,43
r,ı,14
r,ķ,7
r,ļ,3
r,ł,2
r,ņ,4
r,ō,24
r,ő,1
r,ś,2
r,ş,3
r,š,81
r,ū,33
r,ŭ,1
r,ų,1
r,ż,2
r,ž,160
r,ɒ,1
r,ə,2
r,ɛ,1
r,ο,1
r,ṇ,2
r,ọ,1
s,_,14
s,a,112368
s,b,819
s,c,7966
s,d,800
s,e,220871
s,f,1325
s,g,608
s,h,6557
s,i,104587
s,j,2584
s,k,29111
s,l,12965
s,m,9696
s,n,2100
s,o,28946
s,p,11851
s,q,207
s,r,2089
s,s,30352
s,t,271489
s,u,75950
s,v,7569
s,w,657
s,x,12
s,y,1098
s,z,599
s,²,6
s,á,52
s,ã,80
s,ä,3235
s,å,8
s,æ,7
s,ç,1
s,è,25
s,é,340
s,ê,3
s,ë,1
s,ì,6
s,í,17
s,ð,1
s,ó,16
s,ô,3
s,õ,18498
s,ö,1332
s,ø,78
s,ù,15
s,ú,16
s,û,6
s,ü,21189
s,ý,1
s,ā,53
s,ą,2
s,ć,3
s,ē,11
s,ė,1
s,ę,4
s,ī,14
s,ı,8
s,ł,131
s,ō,18
s,ŏ,25
s,ő,1
s,š,2
s,ţ,1
s,ū,13
s,ž,3
s,ſ,1
s,ơ,3
s,ǎ,1
s,ț,1
s,ə,1
s,ɜ,1
s,ː,2
s,ḗ,1
t,_,7
t,a,181123
t,b,194
t,c,490
t,d,76
t,e,206709
t,f,139
t,g,333
t,h,19418
t,i,79378
t,j,2016
t,k,5608
t,l,10791
t,m,7920
t,n,3410
t,o,55663
t,p,894
t,q,8
t,r,24385
t,s,50963
t,t,22040
t,u,89058
t,v,2149
t,w,650
t,x,21
t,y,1813
t,z,1516
t,à,16
t,á,68
t,â,6
t,ã,8
t,ä,20253
t,å,6
t,æ,1
t,ç,1
t,è,7
t,é,116
t,ê,2
t,ë,32
t,í,26
t,î,3
t,ñ,1
t,ò,2
t,ó,57
t,ô,27
t,õ,15446
t,ö,12540
t,ø,8
t,ú,10
t,ü,8252
t,ý,3
t,ā,95
t,ă,17
t,ē,9
t,ė,11
t,ę,1
t,ě,4
t,ī,10
t,ı,6
t,ł,8
t,ō,146
t,ő,2
t,ř,4
t,š,3210
t,ū,3
t,ů,1
t,ű,1
t,ų,2
t,ž,1
t,ư,1
t,ǎ,2
t,ǔ,4
t,ʁ,2
t,ʃ,1
t,ˈ,1
t,ː,2
t,ˤ,1
t,θ,1
t,о,1
t,ṛ,1
t,ấ,1
t,ế,1
t,ị,1
t,ộ,1
t,ừ,1
t,ự,7
u,_,5
u,a,11222
u,b,14574
u,c,1332
u,d,90356
u,e,4407
u,f,773
u,g,12462
u,h,3831
u,i,4340
u,j,3446
u,k,20410
u,l,49328
u,m,29220
u,n,34980
u,o,956
u,p,7693
u,q,25
u,r,41442
u,s,166489
u,t,36548
u,u,25357
u,v,13465
u,w,96
u,x,252
u,y,120
u,z,220
u,ß,19
u,à,1
u,á,6
u,ä,29
u,ç,1
u,é,25
u,ê,2
u,ë,6
u,í,12
u,ð,4
u,ñ,2
u,ô,2
u,õ,149
u,ö,14
u,ø,1
u,ú,1
u,ü,136
u,þ,1
u,ā,2
u,ć,1
u,č,2
u,ğ,1
u,ī,1
u,ĺ,1
u,ļ,1
u,ł,6
u,ń,2
u,ņ,4
u,ś,2
u,ş,1
u,š,213
u,ż,1
u,ž,35
u,ǐ,2
u,ț,1
u,ʁ,1
u,ː,1
u,δ,1
u,ḫ,1
u,ṣ,4
v,_,3
v,a,148810
v,b,34
v,c,36
v,d,324
v,e,51463
v,f,16
v,g,451
v,h,161
v,i,60655
v,j,378
v,k,710
v,l,1510
v,m,203
v,n,545
v,o,14579
v,p,146
v,r,830
v,s,1843
v,t,322
v,u,9161
v,v,168
v,w,9
v,x,2
v,y,131
v,z,19
v,²,1
v,á,163
v,â,4
v,ã,3
v,ä,48744
v,å,15
v,æ,9
v,è,4
v,é,63
v,ê,3
v,ë,4
v,í,52
v,î,1
v,ò,1
v,ó,2
v,ô,1
v,õ,47131
v,ö,743
v,ø,3
v,ü,1095
v,ý,7
v,ā,34
v,ă,23
v,ć,2
v,č,5
v,ē,17
v,ĕ,1
v,ė,5
v,ě,9
v,ī,15
v,ı,1
v,ň,1
v,ō,1
v,ő,2
v,ş,1
v,š,50
v,ž,6
v,ư,1
v,ǎ,2
v,ị,2
w,_,2
w,a,6381
w,b,63
w,c,60
w,d,25
w,e,4427
w,f,30
w,g,22
w,h,1020
w,i,7641
w,j,20
w,k,178
w,l,234
w,m,94
w,n,471
w,o,2211
w,p,19
w,q,1
w,r,442
w,s,460
w,t,239
w,u,231
w,v,3
w,w,453
w,x,1
w,y,179
w,z,3
w,á,1
w,ä,62
w,å,1
w,æ,1
w,è,1
w,é,2
w,ë,1
w,î,1
w,ò,1
w,ó,6
w,õ,7
w,ö,36
w,ú,3
w,ü,148
w,ā,18
w,ą,3
w,ē,3
w,ę,8
w,ě,1
w,ī,2
w,ł,66
w,ǔ,2
w,ḩ,2
x,_,4
x,a,360
x,b,164
x,c,14
x,d,6
x,e,286
x,f,14
x,g,13
x,h,262
x,i,2447
x,j,18
x,k,142
x,l,93
x,m,55
x,n,18
x,o,165
x,p,54
x,q,1
x,r,10
x,s,32
x,t,900
x,u,107
x,v,549
x,w,67
x,x,883
x,y,88
x,z,13
x,á,5
x,å,1
x,ì,1
x,í,1
x,ó,2
x,ö,7
x,ø,2
x,ú,2
x,ī,10
x,ǐ,1
x,ǔ,1
x,ə,1
y,_,3
y,a,1797
y,b,172
y,c,358
y,d,405
y,e,1070
y,f,93
y,g,242
y,h,53
y,i,314
y,j,12
y,k,162
y,l,870
y,m,908
y,n,810
y,o,2812
y,p,160
y,r,350
y,s,1296
y,t,625
y,u,366
y,v,66
y,w,219
y,x,31
y,y,141
y,z,47
y,á,17
y,ã,1
y,ä,2
y,è,1
y,é,5
y,ê,1
y,ì,2
y,í,5
y,ö,3
y,ù,1
y,ú,2
y,ü,9
y,ā,42
y,ć,1
y,č,7
y,ī,3
y,ı,20
y,ł,6
y,ń,59
y,ō,14
y,ŏ,23
y,ś,1
y,ş,1
y,š,1
y,ū,10
y,ǒ,1
z,_,1
z,a,2239
z,b,159
z,c,35
z,d,150
z,e,2528
z,f,32
z,g,64
z,h,370
z,i,2239
z,j,53
z,k,168
z,l,175
z,m,167
z,n,264
z,o,1243
z,p,158
z,q,7
z,r,23
z,s,175
z,t,58
z,u,1157
z,v,144
z,w,230
z,x,2
z,y,322
z,z,460
z,á,26
z,ä,6
z,æ,2
z,è,1
z,é,14
z,ê,1
z,ë,3
z,ì,8
z,í,5
z,ò,1
z,ó,11
z,õ,47
z,ö,18
z,ú,24
z,ü,129
z,ā,29
z,ă,1
z,ą,4
z,ē,1
z,ī,3
z,ı,4
z,ł,12
z,ō,11
z,ő,5
z,ū,1
z,ǎ,1
z,ǐ,1
²,é,1
²,ë,2
²,ñ,9
²,ý,4
³,µ,2
³,½,2
³,ã,1
³,å,1
³,é,7
³,í,1
³,ï,10
³,ñ,7
³,ó,3
³,õ,4
³,ù,3
³,û,3
³,ý,2
µ,f,1
µ,g,6
µ,h,1
µ,k,2
µ,m,65
µ,p,3
µ,t,2
µ,v,2
µ,w,1
µ,ã,1
µ,έ,1
º,c,2
½,t,5
½,¹,1
ß,a,6
ß,b,3
ß,d,2
ß,e,54
ß,g,1
ß,h,4
ß,i,17
ß,k,2
ß,l,16
ß,m,1
ß,n,13
ß,o,1
ß,s,1
ß,t,4
ß,w,1
ß,³,1
à,c,1
à,f,1
à,l,1
à,m,2
à,n,18
à,o,4
à,r,3
à,á,1
à,õ,1
á,a,1
á,b,11
á,c,19
á,d,16
á,e,3
á,f,3
á,g,27
á,h,4
á,i,10
á,j,2
á,k,38
á,l,97
á,m,6
á,n,262
á,o,10
á,p,1
á,r,71
á,s,62
á,t,20
á,v,59
á,z,9
á,ã,1
á,é,1
á,ë,1
á,ï,1
á,ñ,5
á,õ,14
á,ř,1
á,š,4
á,ž,1
á,ⁿ,1
â,c,4
â,g,4
â,k,1
â,l,1
â,m,12
â,n,27
â,r,1
â,t,17
â,č,1
ã,d,1
ã,e,65
ã,k,1
ã,n,4
ã,o,68
ã,p,1
ã,r,4
ã,s,5
ã,t,3
ã,ç,2
ä,a,80
ä,b,1367
ä,c,24
ä,d,804
ä,e,4383
ä,f,10
ä,g,2005
ä,h,1698
ä,i,2799
ä,j,64
ä,k,1205
ä,l,3445
ä,m,758
ä,n,7471
ä,o,765
ä,p,219
ä,r,17481
ä,s,2693
ä,t,717
ä,u,28
ä,v,708
ä,y,2
ä,z,45
ä,³,1
ä,ß,1
ä,ä,5223
å,a,1
å,b,12
å,d,8
å,e,2
å,g,10
å,h,22
å,i,2
å,k,49
å,l,34
å,m,9
å,n,109
å,r,70
å,s,45
å,t,22
å,³,1
å,å,2
å,ï,2
æ,b,6
æ,c,1
æ,d,10
æ,e,1
æ,g,1
æ,k,3
æ,l,19
æ,n,6
æ,o,3
æ,r,17
æ,s,8
æ,t,16
æ,u,1
æ,ð,1
æ,þ,1
ç,a,53
ç,b,1
ç,e,2
ç,i,4
ç,l,2
ç,o,254
ç,t,1
ç,u,14
ç,½,1
ç,ß,1
ç,ã,5
ç,ï,2
ç,ñ,1
ç,õ,1
ç,ö,1
ç,ù,1
ç,ı,1
è,c,11
è,d,2
è,e,1
è,g,22
è,j,1
è,l,27
è,m,22
è,n,29
è,o,2
è,q,7
è,r,66
è,s,35
è,t,16
è,v,10
è,y,1
è,z,2
è,á,1
é,a,27
é,b,23
é,c,61
é,d,111
é,e,382
é,f,4
é,g,40
é,h,4
é,i,2
é,j,6
é,k,8
é,l,85
é,m,107
é,n,73
é,o,50
é,p,59
é,q,2
é,r,149
é,s,97
é,t,114
é,u,1
é,v,86
é,w,1
é,x,3
é,y,1
é,z,8
é,á,1
é,â,12
é,é,1
é,ù,1
ê,d,3
ê,m,7
ê,n,7
ê,q,1
ê,r,6
ê,s,1
ê,t,13
ê,á,1
ê,ç,1
ë,c,3
ë,l,30
ë,n,11
ë,s,4
ë,t,11
ë,³,2
ë,ß,1
ë,ç,1
ì,l,1
ì,n,2
ì,x,5
ì,z,3
ì,³,3
ì,ù,1
í,a,85
í,b,6
í,c,7
í,d,16
í,g,23
í,h,2
í,j,1
í,k,23
í,l,23
í,m,15
í,n,132
í,o,7
í,p,9
í,q,1
í,r,30
í,s,41
í,t,12
í,v,6
í,w,2
í,y,3
í,z,11
í,³,1
í,š,5
î,d,2
î,k,1
î,l,21
î,m,1
î,n,4
î,s,3
î,t,26
î,ß,1
î,á,1
ï,b,1
ï,c,2
ï,d,8
ï,g,3
ï,l,1
ï,n,2
ï,r,1
ï,s,3
ï,t,15
ï,u,1
ï,v,3
ï,y,1
ï,³,3
ï,á,2
ï,ç,2
ï,ï,1
ï,ñ,1
ï,õ,1
ï,ý,1
ð,a,5
ð,f,1
ð,i,1
ð,j,1
ð,k,1
ð,m,2
ð,o,6
