0,1,2
b,ĺ,1
b,ļ,1
b,ł,10
b,œ,11
b,ř,7
b,š,6
b,ū,22
b,ű,1
b,ž,1
b,ǎ,3
b,ɔ,2
b,ə,9
b,ɛ,4
b,ɟ,2
b,ʊ,1
b,ʌ,1
b,ʰ,4
b,ʱ,3
b,л,1
b,ы,1
b,ᶜ,1
b,ắ,1
c,_,1
c,a,16285
c,b,117
c,c,1227
c,d,941
c,e,6951
c,f,89
c,g,91
c,h,20700
c,i,7045
c,j,22
c,k,4235
c,l,3367
c,m,1161
c,n,456
c,o,16625
c,p,182
c,q,311
c,r,3921
c,s,714
c,t,2808
c,u,3421
c,v,178
c,w,17
c,x,18
c,y,1102
c,z,421
c,²,1
c,à,3
c,á,75
c,â,17
c,ã,1
c,ä,5
c,æ,16
c,è,9
c,é,166
c,ê,4
c,ì,1
c,í,13
c,î,2
c,ò,1
c,ó,60
c,ô,65
c,ö,17
c,ù,1
c,ú,5
c,ü,6
c,ý,1
c,ā,21
c,ă,2
c,ē,67
c,ī,49
c,ı,1
c,ķ,1
c,ł,52
c,œ,6
c,ū,1
c,ǐ,1
c,ə,10
c,ʰ,4
c,ʼ,1
c,а,1
c,е,1
c,о,1
c,т,1
c,у,1
c,ṿ,2
c,ố,1
c,ộ,1
c,𝑝,1
d,_,14
d,a,79567
d,b,368
d,c,155
d,d,1118
d,e,73223
d,f,264
d,g,1029
d,h,493
d,i,56691
d,j,979
d,k,929
d,l,3427
d,m,4884
d,n,1966
d,o,14312
d,p,191
d,q,23
d,r,13102
d,s,2846
d,t,865
d,u,39585
d,v,951
d,w,813
d,x,41
d,y,623
d,z,977
d,à,23
d,á,43
d,â,4
d,ã,1
d,ä,38
d,å,4
d,æ,1
d,è,29
d,é,140
d,ê,3
d,ë,2
d,ì,5
d,í,51
d,î,1
d,ñ,1
d,ò,8
d,ó,63
d,ô,8
d,õ,72
d,ö,67
d,ø,14
d,ù,2
d,ú,5
d,û,2
d,ü,1089
d,ý,2
d,ā,95
d,ă,2
d,ą,3
d,č,3
d,ē,5
d,ė,1
d,ę,3
d,ě,11
d,ī,33
d,į,1
d,ı,9
d,ł,3
d,ō,37
d,ő,2
d,œ,1
d,ř,28
d,ś,3
d,š,3
d,ũ,4
d,ū,12
d,ů,1
d,ű,2
d,ź,20
d,ż,1
d,ž,518
d,ǖ,1
d,ǫ,3
d,ɑ,1
d,ɔ,3
d,ə,17
d,ɛ,3
d,ʊ,6
d,ʏ,1
d,ʑ,1
d,ʒ,24
d,ʔ,1
d,ʰ,4
d,ʱ,2
d,ʷ,1
d,ˠ,2
d,ọ,1
e,_,14
e,a,13289
e,b,13729
e,c,4049
e,d,61790
e,e,84309
e,f,2852
e,g,26007
e,h,15563
e,i,36596
e,j,5949
e,k,47237
e,l,137003
e,m,50776
e,n,95939
e,o,4167
e,p,10400
e,q,169
e,r,85054
e,s,148508
e,t,85089
e,u,11546
e,v,30526
e,w,1211
e,x,2201
e,y,2429
e,z,820
e,ß,16
e,á,4
e,ä,111
e,å,28
e,ç,3
e,è,1
e,é,2
e,í,1
e,î,3
e,ð,1
e,ñ,10
e,ò,3
e,ó,6
e,õ,196
e,ö,36
e,ü,378
e,č,10
e,ġ,1
e,ģ,6
e,ķ,23
e,ĺ,1
e,ļ,21
e,ľ,2
e,ł,96
e,ń,15
e,ņ,3
e,ŋ,2
e,ō,1
e,ś,43
e,ş,4
e,š,145
e,ŭ,10
e,ź,2
e,ż,4
e,ž,263
e,ș,4
e,ɛ,1
e,ɪ,2
e,ˈ,2
e,ː,6
e,ˑ,1
e,β,1
e,θ,1
e,е,1
e,н,3
e,п,1
e,р,1
e,ṋ,1
e,ṙ,1
e,ṱ,1
f,_,3
f,a,6676
f,b,57
f,c,929
f,d,50
f,e,7233
f,f,1978
f,g,47
f,h,22
f,i,15959
f,j,160
f,k,67
f,l,2993
f,m,110
f,n,179
f,o,12312
f,p,26
f,q,1
f,r,11707
f,s,285
f,t,1047
f,u,2651
f,v,77
f,w,42
f,x,3
f,y,48
f,z,9
f,à,6
f,á,19
f,â,1
f,ä,284
f,å,8
f,æ,12
f,è,8
f,é,110
f,ë,1
f,ì,1
f,í,17
f,ð,1
f,ó,10
f,ô,1
f,õ,1
f,ö,509
f,ø,19
f,ù,2
f,ú,4
f,ü,2535
f,ā,4
f,ă,1
f,č,2
f,ē,2
f,ī,7
f,ı,3
f,ő,3
f,œ,2
f,ū,1
f,ɔ,1
f,ə,4
f,ɛ,2
f,ʃ,2
f,α,10
f,β,5
f,ạ,2
g,_,18
g,a,50927
g,b,438
g,c,55
g,d,444
g,e,39675
g,f,74
g,g,809
g,h,2268
g,i,41916
g,j,77
g,k,1699
g,l,10992
g,m,906
g,n,4907
g,o,42334
g,p,331
g,q,18
g,r,11905
g,s,2870
g,t,1308
g,u,47373
g,v,219
g,w,152
g,x,12
g,y,895
g,z,30
g,à,7
g,á,23
g,â,7
g,ã,1
g,ä,21
g,å,37
g,æ,3
g,è,59
g,é,152
g,ê,8
g,ë,1
g,ì,4
g,í,11
g,ï,1
g,ò,3
g,ó,64
g,ô,1
g,õ,39
g,ö,360
g,ø,15
g,ù,1
g,ú,1
g,û,1
g,ü,1474
g,þ,1
g,ā,53
g,ē,2
g,ė,3
g,ĩ,2
g,ī,5
g,ļ,17
g,ł,77
g,ō,5
g,œ,3
g,ř,3
g,š,2
g,ū,1
g,ů,1
g,ž,11
g,ǀ,1
g,ǁ,2
g,ǔ,1
g,ə,10
g,ɛ,2
g,ʊ,11
g,ʰ,3
g,ʱ,1
g,ʲ,1
g,ʷ,1
g,α,9
g,β,5
g,ᵂ,1
g,ᶨ,1
g,ẹ,2
g,ọ,1
h,_,1
h,a,57785
h,b,107
h,c,115
h,d,180
h,e,63520
h,f,242
h,g,88
h,h,1715
h,i,40168
h,j,10612
h,k,6766
h,l,2095
h,m,3230
h,n,5211
h,o,20694
h,p,107
h,q,12
h,r,1755
h,s,626
h,t,34359
h,u,21496
h,v,10287
h,w,620
h,x,2
h,y,1570
h,z,47
h,³,1
h,à,5
h,á,85
h,â,30
h,ã,3
h,ä,6680
h,å,49
h,æ,22
h,ç,1
h,è,36
h,é,215
h,ê,4
h,ë,2
h,ì,4
h,í,8
h,ò,4
h,ó,16
h,ô,27
h,õ,2464
h,ö,264
h,ø,48
h,ù,3
h,ú,13
h,ü,2776
h,ā,39
h,ē,5
h,ĩ,1
h,ī,8
h,ļ,1
h,ł,31
h,ō,4
h,ŏ,1
h,ő,1
h,œ,7
h,ř,1
h,š,1
h,ū,48
h,ǎ,2
h,ə,15
h,ɨ,1
h,ɪ,1
h,ʏ,1
h,ʷ,1
h,ε,1
h,μ,1
h,ν,1
h,ᶨ,1
h,ḑ,1
h,ệ,1
h,ồ,1
i,_,4
i,a,73442
i,b,11618
i,c,10533
i,d,113155
i,e,21148
i,f,2021
i,g,42637
i,h,2193
i,i,35585
i,j,5380
i,k,98877
i,l,61450
i,m,69758
i,n,154420
i,o,19498
i,p,6689
i,q,305
i,r,25988
i,s,210000
i,t,107250
i,u,7063
i,v,26700
i,w,321
i,x,640
i,y,201
i,z,1102
i,²,1
i,ß,70
i,à,2
i,á,44
i,ã,6
i,ä,46
i,æ,3
i,ç,4
i,è,276
i,é,49
i,ë,5
i,ð,12
i,ñ,23
i,ò,8
i,ó,31
i,õ,886
i,ö,50
i,ù,2
i,û,1
i,ü,370
i,þ,5
i,ā,7
i,ă,1
i,ą,8
i,ć,95
i,č,300
i,ę,37
i,ě,1
i,ĝ,3
i,ğ,2
i,ġ,4
i,ģ,5
i,ħ,1
i,ķ,49
i,ļ,52
i,ł,31
i,ń,53
i,ņ,323
i,ŋ,10
i,ō,1
i,ř,2
i,ś,3
i,ş,1
i,š,219
i,ū,13
i,ŭ,37
i,ų,2
i,ż,3
i,ž,1136
i,ș,6
i,ț,1
i,ȟ,1
i,ȧ,1
i,ɛ,1
i,ɡ,1
i,ɾ,4
i,ʔ,1
i,ʻ,1
i,ʽ,2
i,ʿ,1
i,ˇ,1
i,ː,13
i,ˑ,1
i,ε,1
i,η,1
i,й,2
i,ц,1
i,я,1
i,ḷ,5
i,ṁ,5
i,ệ,1
i,ﬁ,1
j,a,183205
j,b,11
j,c,101
j,d,47
j,e,7174
j,f,23
j,g,22
j,h,39
j,i,848
j,j,123
j,k,838
j,l,23
j,m,523
j,n,561
j,o,13376
j,p,6692
j,q,1
j,r,117
j,s,122
j,t,554
j,u,40396
j,v,31
j,w,12
j,y,84
j,z,16
j,à,6
j,á,58
j,ä,27636
j,æ,4
j,è,7
j,é,25
j,ë,7
j,ì,12
j,í,12
j,ñ,1
j,ò,2
j,ó,151
j,ô,1
j,õ,8728
j,ö,130
j,ø,52
j,ú,26
j,ü,1394
j,ā,94
j,ą,2
j,č,4
j,ē,51
j,ę,3
j,ī,12
j,ł,1
j,ō,1
j,ŏ,1
j,ś,2
j,š,4
j,ū,78
j,ų,1
j,ǐ,1
j,ɑ,1
j,ɒ,2
j,ɔ,1
j,ɛ,4
j,ɹ,2
j,ʊ,1
j,ˈ,1
j,ọ,1
k,_,1
k,a,182072
k,b,165
k,c,54
k,d,275
k,e,71360
k,f,288
k,g,696
k,h,1403
k,i,60877
k,j,161
k,k,21780
k,l,13280
k,m,5074
k,n,1075
k,o,121574
k,p,513
k,q,9
k,r,17209
k,s,55848
k,t,12514
k,u,116449
k,v,2239
k,w,287
k,x,11
k,y,748
k,z,2
k,à,13
k,á,123
k,â,8
k,ä,10350
k,å,7
k,æ,4
k,é,95
k,ì,8
k,í,22
k,ï,1
k,ò,12
k,ó,32
k,ô,4
k,õ,18534
k,ö,1321
k,ø,58
k,ù,3
k,ú,11
k,û,3
k,ü,12327
k,ý,19
k,ā,101
k,ă,1
k,ą,1
k,č,2
k,ē,3
k,ė,5
k,ę,22
k,ĩ,3
k,ī,9
k,ı,9
k,ļ,43
k,ł,19
k,ō,24
k,ő,1
k,œ,1
k,ř,5
k,ş,2
k,š,110
k,ũ,1
k,ū,16
k,ų,3
k,ǀ,3
k,ǁ,3
k,ǃ,2
k,ǫ,1
k,ȧ,4
k,ɑ,1
k,ɔ,7
k,ə,7
k,ɛ,6
k,ɪ,4
k,ʃ,3
k,ʊ,4
k,ʰ,21
k,ʲ,3
k,ʷ,11
k,ʼ,6
k,ˈ,2
k,ό,1
k,в,1
k,р,1
k,ъ,1
k,ᵂ,1
k,ᶨ,1
k,ṣ,3
k,ạ,2
k,ọ,1
k,ỳ,1
l,_,4
l,a,104727
l,b,2284
l,c,1005
l,d,26729
l,e,105303
l,f,2049
l,g,18680
l,h,1670
l,i,181705
l,j,26834
l,k,12561
l,l,90662
l,m,26665
l,n,4901
l,o,40185
l,p,1789
l,q,29
l,r,394
l,s,9575
l,t,40928
l,u,32761
l,v,8280
l,w,165
l,x,31
l,y,1957
l,z,395
l,ß,1
l,à,16
l,á,135
l,â,15
l,ä,18925
l,å,12
l,æ,23
l,ç,7
l,è,306
l,é,410
l,ê,4
l,ë,7
l,ì,20
l,í,58
l,î,2
l,ò,11
l,ó,122
l,ô,6
l,õ,15485
l,ö,783
l,ø,18
l,ú,8
l,û,2
l,ü,6148
l,ý,15
l,þ,1
l,ÿ,1
l,ā,138
l,ă,1
l,ą,3
l,č,25
l,ď,1
l,ē,48
l,ė,20
l,ę,2
l,ġ,12
l,ī,85
l,į,1
l,ı,17
l,ķ,1
l,ŋ,3
l,ō,4
l,ő,2
l,œ,3
l,ş,1
l,š,122
l,ţ,2
l,ū,14
l,ű,7
l,ž,10
l,ǎ,1
l,ǐ,3
l,ǒ,1
l,ǔ,1
l,ț,1
l,ȧ,1
l,ɔ,2
l,ə,14
l,ɛ,1
l,ɡ,1
l,ɪ,13
l,ʊ,4
l,ʏ,1
l,ʰ,1
l,ʱ,1
l,ʲ,4
l,ʷ,1
l,ˈ,2
l,ˠ,1
l,ε,2
l,ә,1
l,ḩ,4
m,_,3
m,a,154422
m,b,12561
m,c,1066
m,d,173
m,e,73026
m,f,1243
m,g,466
m,h,254
m,i,126484
m,j,182
m,k,407
m,l,802
m,m,11959
m,n,2587
m,o,27872
m,p,7674
m,q,17
m,r,355
m,s,2782
m,t,1081
m,u,40848
m,v,104
m,w,208
m,x,17
m,y,1158
m,z,19
m,²,75
m,³,48
m,à,15
m,á,167
m,â,30
m,ã,4
m,ä,19925
m,å,43
m,æ,17
m,è,27
m,é,690
m,ê,11
m,ë,5
m,ì,10
m,í,77
m,î,2
m,ï,1
m,ò,4
m,ó,72
m,ô,16
m,õ,24900
m,ö,1213
m,ø,63
m,ù,4
m,ú,26
m,û,4
m,ü,4285
m,ā,281
m,ă,1
m,č,1
m,ē,40
m,ė,1
m,ę,1
m,ě,12
m,ī,66
m,ı,3
m,ļ,1
m,ł,8
m,ō,5
m,ś,2
m,š,6
m,ũ,7
m,ū,33
m,ű,1
m,ż,4
m,ž,4
m,ǎ,3
m,ǐ,1
m,ǫ,2
m,ȧ,1
m,ɐ,2
m,ɓ,1
m,ɔ,1
m,ə,12
m,ɛ,2
m,ɪ,2
m,ʊ,3
m,ʌ,1
m,ʰ,3
m,ʱ,1
m,ʲ,3
m,ʷ,5
m,ˈ,2
m,ˠ,1
m,ω,4
m,ό,1
m,а,1
m,е,1
m,о,1
m,ә,1
m,ᵂ,2
m,ẹ,6
m,ị,2
n,_,6
n,a,98034
n,b,1981
n,c,5113
n,d,86467
n,e,112085
n,f,1703
n,g,60698
n,h,1618
n,i,111729
n,j,856
n,k,7283
n,l,1185
n,m,469
n,n,55845
n,o,24990
n,p,357
n,q,162
n,r,3281
n,s,19454
n,t,33715
n,u,30280
n,v,1175
n,w,207
n,x,77
n,y,1717
n,z,1561
n,²,1
n,à,21
n,á,70
n,â,10
n,ã,2
n,ä,15597
n,å,10
n,æ,12
n,ç,44
n,è,35
n,é,353
n,ê,7
n,ë,2
n,ì,9
n,í,56
n,î,19
n,ò,7
n,ó,30
n,ô,2
n,õ,8890
n,ö,234
n,ø,18
n,ù,4
n,ú,14
n,ü,1480
n,ý,6
n,þ,2
n,ā,112
n,ă,1
n,ą,1
n,ĉ,2
n,č,24
n,ē,10
n,ė,7
n,ě,11
n,ĩ,1
n,ī,77
n,ı,3
n,ŋ,5
n,ō,8
n,ő,42
n,ş,8
n,š,53
n,ũ,1
n,ū,20
n,ů,1
n,ų,1
n,ž,32
n,ǀ,2
n,ǁ,2
n,ǐ,1
n,ț,2
n,ɔ,1
n,ə,22
n,ɛ,1
n,ɠ,1
n,ɨ,1
n,ʒ,1
n,ʰ,2
n,ʱ,1
n,ʲ,4
n,ʷ,1
n,ˈ,5
n,ˠ,1
n,α,1
n,β,1
n,γ,3
n,τ,1
n,е,1
n,ъ,2
n,ẓ,2
o,_,2
o,a,2076
o,b,9845
o,c,3256
o,d,21243
o,e,2583
o,f,11587
o,g,19970
o,h,6636
o,i,3151
o,j,4407
o,k,12797
o,l,98463
o,m,38495
o,n,165955
o,o,50333
o,p,14808
o,q,35
o,r,79202
o,s,46720
o,t,28024
o,u,4129
o,v,10709
o,w,2293
o,x,786
o,y,489
o,z,456
o,ß,145
o,ä,11
o,ç,1
o,é,2
o,ë,29
o,í,1
o,î,2
o,ï,3
o,ð,1
o,ñ,2
o,ó,9
o,ô,1
o,õ,4
o,ö,13
o,ù,6
o,ú,8
o,û,5
o,ü,310
o,ÿ,1
o,č,6
o,ğ,20
o,ģ,3
o,ķ,1
o,ļ,5
o,ł,26
o,ń,2
o,ņ,8
o,ŋ,11
o,ř,21
o,ś,41
o,ş,2
o,š,68
o,ŭ,61
o,ź,2
o,ż,6
o,ž,101
o,ǔ,1
o,ɔ,1
o,ɡ,1
o,ɣ,1
o,ɹ,2
o,ɽ,2
o,ʔ,1
o,ʼ,1
o,ː,8
o,б,1
o,й,1
o,л,1
o,н,3
o,п,2
o,₃,2
p,_,2
p,a,54419
p,b,231
p,c,192
p,d,199
p,e,51364
p,f,544
p,g,37
p,h,5663
p,i,53058
p,j,146
p,k,939
p,l,9480
p,m,903
p,n,1114
p,o,40562
p,p,7430
p,q,13
p,r,36211
p,s,7971
p,t,5977
p,u,22380
p,v,90
p,w,107
p,x,2939
p,y,478
p,z,19
p,à,5
p,á,54
p,â,15
p,ã,1
p,ä,22449
p,å,74
p,æ,3
p,è,47
p,é,200
p,ê,15
p,ë,4
p,í,15
p,ï,1
p,ò,2
p,ó,25
p,ô,3
p,õ,19024
p,ö,1670
p,ø,1
p,ù,1
p,ú,7
p,û,1
p,ü,5903
p,ā,33
p,ă,2
p,č,3
p,ē,52
p,ė,31
p,ę,1
p,ī,23
p,į,1
p,ļ,44
p,ł,15
p,ō,1
p,œ,2
p,ř,19
p,š,18
p,ū,8
p,ǎ,1
p,ǐ,1
p,ǟ,1
p,ȧ,1
p,ɐ,1
p,ə,4
p,ɛ,4
p,ɪ,1
p,ʃ,1
p,ʌ,1
p,ʰ,22
p,ʲ,3
p,ʷ,2
p,ʼ,3
p,ˈ,2
p,ˠ,1
p,е,1
p,и,1
p,ᵂ,2
p,ạ,1
p,ố,1
q,a,228
q,b,9
q,c,11
q,d,23
q,e,16
q,f,8
q,g,3
q,h,22
q,i,138
q,j,15
q,k,7
q,l,14
q,m,26
q,n,20
q,o,31
q,p,24
q,q,13
q,r,13
q,s,47
q,t,40
q,u,2300
q,v,47
q,w,13
q,x,5
q,y,2
q,z,1
q,á,1
q,â,1
q,é,1
q,í,1
q,ü,7
q,ā,34
q,ī,3
q,ĭ,4
q,ı,5
q,ł,1
q,ū,3
q,ŭ,1
q,ə,3
q,ʷ,2
q,ʼ,2
q,β,1
q,χ,4
r,_,19
r,a,94228
r,b,5368
r,c,3633
r,d,18995
r,e,62568
r,f,1738
r,g,32196
r,h,2757
r,i,136683
r,j,20798
r,k,11837
r,l,8065
r,m,15974
r,n,17299
r,o,42242
r,p,3067
r,q,162
r,r,16319
r,s,14921
r,t,32774
r,u,22360
r,v,17330
r,w,492
r,x,169
r,y,2417
r,z,1190
r,²,2
r,¾,1
r,ß,1
r,à,10
r,á,70
r,â,9
r,ã,12
r,ä,3327
r,å,30
r,æ,20
r,ç,16
r,è,53
r,é,534
r,ê,37
r,ë,4
r,ì,7
r,í,137
r,î,2
r,ï,1
r,ð,48
r,ò,1
r,ó,64
r,ô,24
r,õ,1784
r,ö,1021
r,ø,56
r,ù,1
r,ú,26
r,ü,5055
r,ý,1
r,þ,6
r,ÿ,1
r,ā,141
r,ă,6
r,ą,1
r,č,17
r,đ,2
r,ē,96
r,ė,3
r,ę,2
r,ğ,1
r,ģ,38
r,ī,153
r,į,1
r,ı,13
r,ķ,6
r,ļ,24
r,ł,2
r,ņ,24
r,ō,22
r,ő,2
r,œ,3
r,ş,2
r,š,89
r,ţ,5
r,ū,41
r,ů,1
r,ż,1
r,ž,61
r,ǫ,3
r,ȧ,1
r,ɑ,1
r,ɔ,4
r,ə,14
r,ɛ,6
r,ɪ,1
r,ʰ,1
r,ʲ,2
r,ʷ,1
r,ˁ,1
r,ˠ,4
r,γ,1
r,ω,1
r,р,1
r,ъ,1
r,ḥ,1
r,ṑ,1
r,ẽ,1
s,_,11
s,a,110714
s,b,1147
s,c,9458
s,d,432
s,e,227438
s,f,997
s,g,507
s,h,6606
s,i,107959
s,j,3190
s,k,30186
s,l,14781
s,m,9704
s,n,2317
s,o,30601
s,p,12117
s,q,259
s,r,1905
s,s,31618
s,t,275728
s,u,74006
s,v,7516
s,w,693
s,x,17
s,y,1400
s,z,719
s,²,1
s,à,12
s,á,105
s,â,3
s,ã,85
s,ä,3076
s,å,15
s,æ,40
s,è,51
s,é,382
s,ê,6
s,ë,4
s,ì,5
s,í,23
s,î,1
s,ï,1
s,ò,5
s,ó,28
s,ô,7
s,õ,17914
s,ö,1278
s,ø,94
s,ù,14
s,ú,25
s,û,5
s,ü,19774
s,ý,2
s,ā,44
s,ă,2
s,ą,4
s,č,3
s,ē,109
s,ė,1
s,ĩ,1
s,ī,33
s,ı,5
s,ł,295
s,ō,2
s,ŏ,2
s,š,1
s,ũ,1
s,ū,10
s,ž,2
s,ǒ,1
s,ɐ,1
s,ɔ,3
s,ə,13
s,ɛ,11
s,ɪ,1
s,ʼ,1
s,ʿ,1
s,ε,2
s,е,1
s,ᵞ,1
s,ᶜ,1
s,ẽ,1
s,ị,2
t,_,9
t,a,174929
t,b,210
t,c,571
t,d,79
t,e,210359
t,f,206
t,g,608
t,h,16660
t,i,82004
t,j,2025
t,k,4939
t,l,9535
t,m,8030
t,n,3240
t,o,56139
t,p,1294
t,q,4
t,r,24246
t,s,53850
t,t,20778
t,u,86021
t,v,1961
t,w,641
t,x,29
t,y,3412
t,z,1311
t,¹,2
t,à,73
t,á,83
t,â,8
t,ã,2
t,ä,22739
t,å,6
t,æ,2
t,è,21
t,é,157
t,ê,6
t,ë,15
t,ì,3
t,í,47
t,î,7
t,ï,1
t,ò,17
t,ó,95
t,ô,13
t,õ,12672
t,ö,14148
t,ø,17
t,ù,6
t,ú,25
t,ü,7935
t,ý,5
t,ā,153
t,ă,3
t,ą,1
t,č,4
t,ē,49
t,ė,27
t,ę,1
t,ě,8
t,ī,54
t,ı,2
t,ł,38
t,ņ,5
t,ō,61
t,ő,4
t,œ,1
t,ř,2
t,š,2695
t,ũ,3
t,ū,29
t,ų,1
t,ž,1
t,ǎ,1
t,ǫ,2
t,ȟ,1
t,ɔ,6
t,ɕ,2
t,ə,24
t,ɛ,12
t,ɪ,2
t,ɫ,2
t,ɬ,3
t,ɯ,1
t,ɾ,2
t,ʂ,1
t,ʃ,57
t,ʊ,3
t,ʏ,1
t,ʰ,25
t,ʲ,8
t,ʼ,13
t,ˈ,2
t,ˠ,1
t,ί,1
t,α,3
t,а,1
t,е,1
t,о,2
t,ә,1
t,ḩ,2
t,ṛ,1
t,ạ,2
t,ấ,2
t,ế,1
t,ọ,1
u,_,3
u,a,10045
u,b,13952
u,c,1680
u,d,89123
u,e,4493
u,f,754
u,g,14117
u,h,3520
u,i,4469
u,j,2865
u,k,20774
u,l,43499
u,m,28330
u,n,35182
u,o,921
u,p,7432
u,q,112
u,r,41436
u,s,168420
u,t,36640
u,u,26213
u,v,13519
u,w,192
u,x,581
u,y,214
u,z,511
u,µ,5
u,ß,19
u,à,1
u,á,4
u,â,1
u,ä,31
u,è,16
u,é,51
u,ê,2
u,ë,13
u,ì,2
u,í,14
u,î,1
u,ï,1
u,ð,1
u,ñ,3
u,ó,3
u,õ,174
u,ö,9
u,ü,262
u,ā,4
u,ć,1
u,č,52
u,ē,1
u,ĝ,2
u,ğ,2
u,ģ,3
u,ķ,1
u,ļ,18
u,ł,42
u,ń,2
u,ņ,27
u,ŋ,12
u,ŏ,2
u,ř,1
u,ś,19
u,ş,4
u,š,177
u,ż,2
u,ž,128
u,ǎ,1
u,ț,1
u,ɔ,5
u,ʑ,1
u,ˈ,1
u,ː,5
u,ˑ,1
u,ˮ,1
u,ε,1
u,п,1
u,ṁ,1
v,_,4
v,a,144382
v,b,55
v,c,76
v,d,381
v,e,48648
v,f,44
v,g,521
v,h,185
v,i,62842
v,j,264
v,k,1579
v,l,1247
v,m,161
v,n,567
v,o,14273
v,p,163
v,q,2
v,r,1178
v,s,2508
v,t,266
v,u,7994
v,v,181
v,w,15
v,x,3
v,y,195
v,z,20
v,à,4
v,á,110
v,â,2
v,ã,1
v,ä,46538
v,å,12
v,æ,28
v,è,35
v,é,104
v,ê,1
v,ë,1
v,ì,1
v,í,66
v,î,1
v,ò,1
v,ó,10
v,õ,46694
v,ö,595
v,ø,9
v,ü,1768
v,ý,3
v,ā,107
v,ă,1
v,č,2
v,ē,38
v,ĕ,1
v,ė,14
v,ě,3
v,ī,44
v,į,1
v,ı,1
v,ņ,1
v,ō,2
v,ő,5
v,œ,4
v,ŕ,1
v,ş,2
v,š,7
v,ů,1
v,ž,3
v,ȧ,1
v,ə,12
v,ɛ,1
v,ʋ,1
v,ʱ,1
v,δ,2
v,ε,1
v,ъ,1
v,ạ,3
w,_,1
w,a,6776
w,b,43
w,c,75
w,d,62
w,e,5184
w,f,33
w,g,25
w,h,1074
w,i,8360
w,j,9
w,k,116
w,l,225
w,m,108
w,n,537
w,o,2401
w,p,38
w,r,515
w,s,472
w,t,322
w,u,326
w,v,11
w,w,527
w,x,5
w,y,253
w,z,8
w,à,9
w,á,13
w,ã,1
w,ä,61
w,è,11
w,é,6
w,ë,2
w,ì,1
w,í,1
w,ò,3
w,ó,4
w,ô,1
w,õ,31
w,ö,55
w,ø,1
w,ù,12
w,ú,2
w,ü,623
w,ā,11
w,ą,2
w,ē,2
w,ę,3
w,ĩ,2
w,ī,4
w,į,1
w,ł,92
w,ō,8
w,ŏ,3
w,œ,5
w,ǎ,1
w,ɔ,1
w,ə,3
w,ʌ,2
w,ʱ,1
w,ʲ,1
w,ˈ,2
w,ε,1
w,ḥ,2
w,ḩ,1
w,ọ,3
x,a,614
x,b,69
x,c,28
x,d,11
x,e,472
x,f,5
x,g,9
x,h,69
x,i,2192
x,j,38
x,k,55
x,l,52
x,m,46
x,n,46
x,o,541
x,p,55
x,q,2
x,r,15
x,s,26
x,t,320
x,u,281
x,v,831
x,w,55
x,x,390
x,y,138
x,z,5
x,²,2
x,á,15
x,ã,1
x,ä,1
x,è,1
x,é,3
x,ì,1
