0,1,2
d,è,8
d,é,191
d,ê,2
d,ì,4
d,í,26
d,î,1
d,ò,1
d,ó,50
d,ô,12
d,õ,102
d,ö,123
d,ø,25
d,ù,10
d,ü,1128
d,ā,32
d,ă,11
d,ą,10
d,ē,4
d,ę,5
d,ě,11
d,ī,61
d,ı,3
d,ł,7
d,ō,34
d,ő,5
d,ř,14
d,ś,92
d,š,1
d,ũ,1
d,ū,39
d,ů,1
d,ź,29
d,ž,616
d,ǎ,8
d,ǐ,9
d,ə,2
d,ˁ,1
d,ˇ,1
d,ω,2
d,я,1
d,ḩ,1
e,_,49
e,a,12825
e,b,14211
e,c,3294
e,d,58266
e,e,90313
e,f,2417
e,g,26467
e,h,16254
e,i,34778
e,j,7758
e,k,43135
e,l,126934
e,m,55769
e,n,90081
e,o,4644
e,p,9438
e,q,176
e,r,89359
e,s,141557
e,t,86785
e,u,10123
e,v,28831
e,w,1216
e,x,2502
e,y,1832
e,z,591
e,ß,16
e,á,3
e,ä,146
e,å,24
e,æ,3
e,é,3
e,ï,4
e,ð,2
e,ñ,18
e,ò,6
e,ó,4
e,õ,267
e,ö,34
e,ø,1
e,ù,1
e,ü,355
e,ă,3
e,ć,2
e,č,9
e,ď,1
e,ĝ,1
e,ģ,4
e,į,1
e,ķ,2
e,ļ,5
e,ł,54
e,ń,30
e,ņ,1
e,ň,1
e,ŋ,2
e,ō,1
e,ś,8
e,ş,2
e,š,77
e,ţ,2
e,ż,3
e,ž,239
e,ſ,1
e,ʻ,5
e,к,1
e,ḻ,2
e,ṉ,1
f,_,3
f,a,6238
f,b,51
f,c,2064
f,d,32
f,e,5804
f,f,1606
f,g,24
f,h,42
f,i,17178
f,j,307
f,k,174
f,l,2549
f,m,355
f,n,199
f,o,12770
f,p,112
f,q,1
f,r,10509
f,s,305
f,t,1359
f,u,2238
f,v,62
f,w,21
f,x,40
f,y,62
f,z,3
f,à,12
f,á,27
f,â,3
f,ä,385
f,å,5
f,æ,1
f,è,19
f,é,95
f,ê,6
f,í,16
f,ó,22
f,õ,2
f,ö,483
f,ø,18
f,ù,3
f,ú,8
f,û,1
f,ü,2073
f,ā,17
f,ē,6
f,ī,14
f,ı,1
f,ō,2
f,ş,3
f,ū,1
f,ǎ,14
f,ǔ,7
f,ə,5
f,ʁ,1
f,α,1
g,_,73
g,a,52729
g,b,808
g,c,57
g,d,773
g,e,37989
g,f,86
g,g,762
g,h,2365
g,i,38363
g,j,154
g,k,1139
g,l,8968
g,m,657
g,n,4018
g,o,48131
g,p,512
g,q,12
g,r,12437
g,s,2890
g,t,851
g,u,51235
g,v,229
g,w,83
g,x,28
g,y,665
g,z,46
g,à,1
g,á,12
g,â,2
g,ä,41
g,å,26
g,æ,1
g,è,93
g,é,170
g,ê,2
g,í,3
g,î,1
g,ò,3
g,ó,107
g,õ,68
g,ö,587
g,ø,5
g,ù,3
g,ú,1
g,û,1
g,ü,1668
g,þ,1
g,ā,6
g,ă,2
g,ą,5
g,ė,1
g,ę,2
g,ħ,13
g,ī,2
g,ļ,2
g,ľ,1
g,ł,16
g,ō,19
g,ū,9
g,ŭ,2
g,ž,29
g,ǔ,3
g,ə,4
g,ṛ,1
h,_,31
h,a,60086
h,b,138
h,c,94
h,d,562
h,e,60647
h,f,51
h,g,64
h,h,2352
h,i,39714
h,j,9533
h,k,7489
h,l,1941
h,m,3173
h,n,5724
h,o,20198
h,p,287
h,q,9
h,r,1853
h,s,741
h,t,34496
h,u,20769
h,v,9258
h,w,504
h,x,10
h,y,883
h,z,58
h,à,8
h,á,78
h,â,18
h,ã,1
h,ä,6140
h,å,42
h,æ,7
h,ç,2
h,è,8
h,é,147
h,í,13
h,ò,1
h,ó,9
h,ô,11
h,õ,2559
h,ö,502
h,ø,49
h,ù,9
h,ú,20
h,ü,1982
h,ā,52
h,ē,5
h,ī,12
h,ł,1
h,ō,22
h,š,2
h,ū,61
h,ǎ,10
h,ǔ,7
h,ə,3
h,λ,1
h,а,1
h,ả,1
h,ệ,2
h,ồ,21
h,ộ,1
h,ớ,4
h,ợ,1
h,ữ,1
i,_,12
i,a,73568
i,b,11038
i,c,10027
i,d,106804
i,e,19611
i,f,2796
i,g,43636
i,h,1855
i,i,36839
i,j,6602
i,k,105322
i,l,63301
i,m,71153
i,n,150867
i,o,19549
i,p,8487
i,q,287
i,r,24082
i,s,207972
i,t,100619
i,u,8068
i,v,25564
i,w,304
i,x,1073
i,y,140
i,z,898
i,²,6
i,ß,52
i,à,7
i,á,46
i,â,2
i,ã,8
i,ä,84
i,æ,5
i,ç,3
i,è,113
i,é,23
i,ë,6
i,ð,25
i,ñ,8
i,ò,1
i,ó,31
i,õ,1400
i,ö,85
i,ù,1
i,ú,4
i,ü,449
i,þ,3
i,ā,4
i,ą,6
i,ć,191
i,č,96
i,ę,12
i,ķ,9
i,ļ,4
i,ł,9
i,ń,30
i,ņ,64
i,ō,3
i,ř,2
i,ş,28
i,š,235
i,ţ,2
i,ū,11
i,ų,1
i,ž,108
i,ș,11
i,ț,2
i,ː,4
i,β,2
i,л,1
i,ḻ,8
i,ṉ,1
i,ṟ,1
i,ṣ,1
i,ế,1
i,ﬁ,1
j,a,195226
j,b,6
j,c,67
j,d,98
j,e,7276
j,f,27
j,g,18
j,h,45
j,i,1261
j,j,112
j,k,1111
j,l,22
j,m,583
j,n,622
j,o,16112
j,p,4698
j,q,1
j,r,222
j,s,158
j,t,634
j,u,44717
j,v,35
j,w,3
j,x,3
j,y,110
j,z,4
j,à,2
j,á,41
j,â,1
j,ä,26801
j,æ,4
j,è,1
j,é,30
j,ë,2
j,ì,44
j,í,10
j,ó,137
j,õ,8491
j,ö,213
j,ø,51
j,ù,2
j,ú,17
j,ü,1827
j,ā,82
j,ą,3
j,č,33
j,ē,37
j,ę,5
j,ī,40
j,ō,1
j,œ,1
j,ś,1
j,š,5
j,ū,42
j,ų,2
j,ż,1
j,ǐ,4
k,_,8
k,a,189407
k,b,281
k,c,63
k,d,280
k,e,61234
k,f,246
k,g,858
k,h,1440
k,i,59973
k,j,213
k,k,23770
k,l,14530
k,m,5403
k,n,1109
k,o,134642
k,p,709
k,q,2
k,r,16241
k,s,54116
k,t,11498
k,u,124124
k,v,2747
k,w,289
k,x,11
k,y,691
k,z,11
k,à,1
k,á,139
k,â,1
k,ä,11254
k,å,7
k,æ,3
k,ç,1
k,è,9
k,é,19
k,ê,2
k,ì,1
k,í,5
k,ó,39
k,ô,2
k,õ,19130
k,ö,1542
k,ø,11
k,ù,3
k,ú,1
k,ü,14251
k,ý,30
k,ā,43
k,ą,2
k,ē,5
k,ė,3
k,ę,10
k,ī,22
k,ı,15
k,ļ,2
k,ł,7
k,ō,23
k,ő,1
k,œ,2
k,ř,2
k,ş,2
k,š,80
k,ū,38
k,ǎ,19
k,ǔ,6
k,ȟ,5
k,ɑ,1
k,ɔ,1
k,ə,2
k,ɨ,2
k,ɪ,1
k,π,1
k,ό,3
k,ṛ,3
k,ṣ,1
k,ẻ,2
l,_,2
l,a,100500
l,b,2020
l,c,948
l,d,23897
l,e,104549
l,f,2152
l,g,20517
l,h,2042
l,i,183981
l,j,28869
l,k,13431
l,l,92402
l,m,28452
l,n,4314
l,o,36824
l,p,1134
l,q,17
l,r,453
l,s,8690
l,t,38633
l,u,34480
l,v,9176
l,w,146
l,x,78
l,y,1495
l,z,367
l,ß,1
l,à,9
l,á,128
l,â,6
l,ä,17235
l,å,16
l,æ,16
l,ç,2
l,è,105
l,é,314
l,ì,6
l,í,88
l,ï,3
l,ò,12
l,ó,97
l,õ,15335
l,ö,997
l,ø,14
l,ù,1
l,ú,39
l,ü,4803
l,ý,4
l,ÿ,1
l,ā,98
l,ă,3
l,ą,1
l,č,3
l,ē,6
l,ĕ,1
l,ė,17
l,ę,5
l,ī,48
l,ı,8
l,ő,3
l,š,172
l,ţ,4
l,ū,4
l,ų,1
l,ż,1
l,ž,30
l,ǐ,13
l,ǔ,1
l,ǚ,6
l,ț,1
l,ə,8
l,ḩ,1
l,ḫ,1
l,ṓ,1
l,ṭ,2
l,ṯ,2
m,_,15
m,a,145046
m,b,13500
m,c,839
m,d,121
m,e,68620
m,f,571
m,g,697
m,h,581
m,i,117500
m,j,267
m,k,735
m,l,868
m,m,14358
m,n,3217
m,o,22448
m,p,6654
m,q,12
m,r,414
m,s,2521
m,t,1131
m,u,38963
m,v,143
m,w,152
m,x,22
m,y,1039
m,z,188
m,²,51
m,³,83
m,à,6
m,á,136
m,â,8
m,ã,1
m,ä,28761
m,å,21
m,æ,5
m,è,13
m,é,364
m,ê,4
m,ì,4
m,í,55
m,ò,4
m,ó,50
m,ô,4
m,õ,19700
m,ö,1362
m,ø,34
m,ú,6
m,ü,4363
m,ý,5
m,ÿ,2
m,ā,99
m,ă,3
m,č,1
m,ē,5
m,ė,1
m,ě,33
m,ī,15
m,ł,5
m,ō,10
m,ş,2
m,š,33
m,ũ,2
m,ū,19
m,ų,1
m,ż,6
m,ǎ,7
m,ǩ,1
m,ɑ,1
m,ə,7
m,ɨ,2
m,ʲ,1
m,ω,1
m,ύ,1
m,а,2
m,ạ,1
n,_,11
n,a,88065
n,b,1501
n,c,4314
n,d,88186
n,e,101772
n,f,1341
n,g,62817
n,h,1079
n,i,110981
n,j,716
n,k,9791
n,l,1126
n,m,625
n,n,56502
n,o,25635
n,p,233
n,q,54
n,r,4286
n,s,20610
n,t,29452
n,u,31255
n,v,1859
n,w,125
n,x,83
n,y,1397
n,z,1390
n,²,1
n,º,1
n,à,1
n,á,48
n,â,1
n,ã,1
n,ä,13947
n,å,7
n,æ,8
n,ç,47
n,è,32
n,é,329
n,ê,2
n,ë,2
n,ì,2
n,í,61
n,î,13
n,ò,2
n,ó,35
n,ô,3
n,õ,9326
n,ö,203
n,ø,23
n,ú,14
n,ü,1363
n,ý,5
n,ā,43
n,ă,2
n,ą,1
n,č,32
n,đ,12
n,ē,6
n,ė,15
n,ě,11
n,ğ,1
n,ģ,2
n,ī,36
n,ı,1
n,ō,8
n,ő,2
n,œ,1
n,ş,4
n,š,69
n,ţ,3
n,ū,21
n,ŭ,1
n,ų,1
n,ž,61
n,ǔ,1
n,ǝ,2
n,ț,3
n,ə,2
n,μ,1
n,а,1
n,ṣ,1
n,老,1
o,_,3
o,a,2892
o,b,10248
o,c,2631
o,d,19679
o,e,1514
o,f,9469
o,g,17277
o,h,6698
o,i,3333
o,j,5624
o,k,14210
o,l,96918
o,m,37475
o,n,135101
o,o,46405
o,p,12612
o,q,68
o,r,87492
o,s,45874
o,t,28102
o,u,3360
o,v,11235
o,w,2185
o,x,597
o,y,523
o,z,442
o,²,1
o,ß,101
o,ä,11
o,é,5
o,ë,40
o,ï,3
o,ñ,3
o,ó,2
o,õ,6
o,ö,14
o,ù,2
o,ú,4
o,ü,555
o,ÿ,1
o,ċ,1
o,č,6
o,ğ,10
o,ģ,1
o,ħ,1
o,ĭ,1
o,ļ,12
o,ł,8
o,ń,7
o,ņ,2
o,ň,1
o,ō,1
o,ř,12
o,ś,16
o,ş,1
o,š,96
o,ŭ,7
o,ź,1
o,ż,7
o,ž,68
o,ɡ,1
o,ʊ,2
o,ː,1
o,б,5
o,г,1
o,п,1
o,р,4
o,с,1
o,т,4
p,_,3
p,a,58935
p,b,56
p,c,826
p,d,170
p,e,55093
p,f,277
p,g,43
p,h,4173
p,i,52021
p,j,328
p,k,1203
p,l,9959
p,m,754
p,n,862
p,o,39582
p,p,7614
p,q,21
p,r,37537
p,s,6427
p,t,6748
p,u,26150
p,v,97
p,w,45
p,x,3325
p,y,308
p,z,56
p,²,1
p,à,1
p,á,77
p,â,2
p,ã,2
p,ä,24367
p,å,58
p,æ,6
p,è,35
p,é,147
p,ê,6
p,ë,3
p,í,12
p,ó,11
p,ô,6
p,õ,18419
p,ö,1608
p,ø,2
p,ú,3
p,ü,7238
p,ā,14
p,ē,18
p,ė,7
p,ę,1
p,ě,2
p,ī,4
p,ı,2
p,ł,12
p,ņ,1
p,ō,1
p,ř,11
p,š,26
p,ū,4
p,ǎ,2
p,ǐ,4
p,ǔ,1
p,ȟ,1
p,а,1
p,е,1
p,л,1
p,о,2
p,і,1
q,_,2
q,a,186
q,b,2
q,c,9
q,d,12
q,e,41
q,f,8
q,i,353
q,l,17
q,m,15
q,n,5
q,o,42
q,p,30
q,q,28
q,r,55
q,s,7
q,t,15
q,u,2312
q,v,39
q,w,23
q,x,14
q,y,1
q,ê,2
q,ì,1
q,í,18
q,ú,2
q,ā,32
q,ī,5
q,ı,5
q,ū,28
q,ə,4
r,_,7
r,a,87803
r,b,6314
r,c,3115
r,d,19516
r,e,63035
r,f,1560
r,g,29131
r,h,1604
r,i,140744
r,j,23124
r,k,11817
r,l,9428
r,m,16890
r,n,19107
r,o,40627
r,p,3553
r,q,80
r,r,15880
r,s,14846
r,t,36577
r,u,25538
r,v,19456
r,w,669
r,x,131
r,y,2018
r,z,814
r,à,2
r,á,172
r,â,1
r,ã,3
r,ä,2902
r,å,45
r,æ,2
r,ç,6
r,è,40
r,é,379
r,ê,14
r,ì,4
r,í,109
r,ð,37
r,ò,9
r,ó,110
r,ô,27
r,õ,1832
r,ö,1156
r,ø,64
r,ù,1
r,ú,13
r,ü,4711
r,ā,51
r,ă,4
r,ą,4
r,č,3
r,đ,3
r,ē,15
r,ė,4
r,ę,7
r,ğ,1
r,ġ,2
r,ģ,1
r,ī,96
r,ı,7
r,ķ,3
r,ł,3
r,ō,17
r,ő,1
r,ş,2
r,š,59
r,ţ,1
r,ū,40
r,ŭ,5
r,ů,1
r,ų,1
r,ż,1
r,ž,71
r,ſ,1
r,ȝ,3
r,ə,9
r,ɨ,1
r,ˈ,1
r,ẕ,1
r,ị,3
s,_,12
s,a,109986
s,b,844
s,c,8377
s,d,589
s,e,220812
s,f,1157
s,g,326
s,h,6652
s,i,100512
s,j,2870
s,k,30973
s,l,14215
s,m,8998
s,n,2280
s,o,27596
s,p,11909
s,q,355
s,r,2032
s,s,29670
s,t,283592
s,u,74938
s,v,9023
s,w,643
s,x,24
s,y,1117
s,z,777
s,á,100
s,â,4
s,ã,100
s,ä,2901
s,å,18
s,æ,4
s,ç,3
s,è,9
s,é,443
s,ë,1
s,ì,4
s,í,20
s,î,1
s,ò,3
s,ó,23
s,ô,3
s,õ,19177
s,ö,1301
s,ø,80
s,ù,3
s,ú,10
s,û,2
s,ü,21394
s,ý,1
s,ā,43
s,ă,3
s,ą,14
s,ć,2
s,ē,5
s,ė,1
s,ę,5
s,ĩ,3
s,ī,28
s,ı,13
s,ł,142
s,ō,8
s,ŏ,11
s,œ,4
s,š,2
s,ť,2
s,ū,10
s,ž,8
s,ơ,6
s,ǔ,3
s,ə,5
s,ˁ,1
s,е,1
s,ṭ,1
t,_,12
t,a,184870
t,b,338
t,c,1433
t,d,103
t,e,217884
t,f,271
t,g,327
t,h,16360
t,i,79273
t,j,2738
t,k,5550
t,l,10985
t,m,7453
t,n,3597
t,o,56384
t,p,1573
t,q,1
t,r,24746
t,s,51745
t,t,21691
t,u,85636
t,v,3165
t,w,807
t,x,59
t,y,1982
t,z,1401
t,º,1
t,à,45
t,á,52
t,â,7
t,ã,2
t,ä,20181
t,å,2
t,æ,3
t,è,2
t,é,136
t,ê,4
t,ë,15
t,ì,9
t,í,43
t,ò,1
t,ó,52
t,ô,3
t,õ,12569
t,ö,14683
t,ø,21
t,ú,21
t,ü,8146
t,ý,3
t,ā,32
t,ă,7
t,ē,12
t,ė,40
t,ě,5
t,ħ,1
t,ī,17
t,ı,2
t,ł,1
t,ņ,1
t,ō,123
t,ő,2
t,ř,6
t,ś,1
t,š,3505
t,ū,14
t,ů,1
t,ű,1
t,ž,3
t,ǎ,7
t,ȟ,1
t,ə,9
t,ʃ,2
t,ˁ,1
t,ː,1
t,ώ,1
t,о,1
t,п,1
t,ḩ,2
t,ấ,2
t,ế,2
u,_,4
u,a,12542
u,b,14708
u,c,1531
u,d,91387
u,e,5071
u,f,820
u,g,11884
u,h,5349
u,i,4210
u,j,3635
u,k,19214
u,l,49536
u,m,28200
u,n,35586
u,o,734
u,p,7669
u,q,25
u,r,42024
u,s,155444
u,t,36999
u,u,26318
u,v,11887
u,w,84
u,x,444
u,y,115
u,z,278
u,ß,60
u,à,7
u,á,12
u,â,1
u,ä,25
u,æ,1
u,è,1
u,é,18
u,ê,3
u,ë,8
u,í,12
u,ñ,2
u,ó,2
u,õ,327
u,ö,15
u,ø,1
u,ü,260
u,þ,1
u,ā,11
u,č,16
u,ğ,2
u,ġ,3
u,ļ,6
u,ł,4
u,ń,5
u,ŋ,1
u,ō,3
u,ş,2
u,š,201
u,ţ,1
u,ż,2
u,ž,19
u,ſ,1
u,ǐ,8
u,ʹ,1
u,ʻ,1
u,ː,2
u,β,1
u,п,1
u,ḍ,1
u,ṭ,2
u,ậ,1
v,_,4
v,a,145074
v,b,30
v,c,72
v,d,382
v,e,51478
v,f,59
v,g,599
v,h,161
v,i,61240
v,j,385
v,k,1131
v,l,1725
v,m,250
v,n,574
v,o,14962
v,p,237
v,q,1
v,r,879
v,s,2325
v,t,425
v,u,10450
v,v,225
v,w,3
v,x,18
v,y,102
v,z,17
v,á,195
v,ã,1
v,ä,47739
v,å,34
v,æ,17
v,è,2
v,é,60
v,ê,3
v,ë,1
v,í,60
v,ó,13
v,õ,46574
v,ö,668
v,ü,1020
v,ý,5
v,ā,13
v,ē,19
v,ė,13
v,ě,4
v,ī,13
v,ĭ,3
v,ň,1
v,ō,1
v,š,16
v,ũ,3
v,ž,2
v,ə,2
w,_,1
w,a,5660
w,b,49
w,c,147
w,d,46
w,e,4413
w,f,43
w,g,27
w,h,813
w,i,7159
w,j,4
w,k,87
w,l,174
w,m,109
w,n,331
w,o,2422
w,p,157
w,q,8
w,r,1126
w,s,565
w,t,158
w,u,329
w,v,4
w,w,834
w,x,4
w,y,300
w,z,8
w,à,3
w,á,10
w,â,2
w,ä,103
w,æ,7
w,è,11
w,é,24
w,ó,6
w,õ,15
w,ö,81
w,ù,2
w,ú,13
w,ü,224
w,ā,23
w,ą,13
w,ē,1
w,ę,6
w,ě,1
w,ī,3
w,ł,59
w,ŏ,1
w,ū,7
w,ǔ,7
w,ˁ,1
w,ḥ,1
w,ḩ,2
w,ṯ,1
x,_,5
x,a,326
x,b,131
x,c,29
x,d,37
x,e,416
x,f,27
x,g,22
x,h,108
x,i,2486
x,j,7
x,k,163
x,l,54
x,m,133
x,n,22
x,o,205
x,p,115
x,q,2
x,r,26
x,s,68
x,t,804
x,u,197
x,v,340
x,w,49
x,x,687
x,y,85
x,z,1
x,á,2
x,ä,3
x,å,1
x,è,3
x,ì,3
x,í,2
x,ø,2
x,ù,21
x,ü,5
x,ī,24
x,ı,1
x,ū,4
x,ə,2
x,δ,1
y,_,4
y,a,1583
y,b,92
y,c,379
y,d,411
y,e,1145
y,f,38
y,g,164
y,h,51
y,i,590
y,j,17
y,k,191
y,l,986
y,m,483
y,n,769
y,o,2493
y,p,241
y,q,1
y,r,316
y,s,1236
y,t,396
y,u,347
y,v,124
y,w,138
y,x,44
y,y,147
y,z,31
y,ß,5
y,á,15
y,ä,9
y,é,4
y,ê,1
y,ì,25
y,í,8
y,î,2
y,ò,2
y,ó,2
y,ö,9
y,ù,15
y,ú,8
y,ü,5
y,ā,41
y,č,2
y,ī,1
y,ı,19
y,ń,50
y,ō,2
y,ŏ,8
y,ś,1
y,ş,8
y,š,1
y,ū,19
y,ż,4
y,ž,1
y,ǐ,13
y,ǒ,12
y,δ,1
y,ḑ,1
z,a,2040
z,b,155
z,c,56
z,d,180
z,e,2335
z,f,6
z,g,29
z,h,1041
z,i,2191
z,j,15
z,k,129
z,l,136
z,m,170
z,n,300
z,o,1121
z,p,161
z,q,10
z,r,32
z,s,106
z,t,50
z,u,1138
z,v,82
z,w,185
z,x,5
z,y,524
z,z,443
z,à,6
z,á,22
z,ä,15
z,è,3
z,é,65
z,ì,7
z,í,1
z,ò,6
z,ó,43
z,õ,41
z,ö,21
z,ú,3
z,ü,91
z,ý,1
z,ā,13
z,ą,2
z,ē,2
z,ę,5
z,ī,17
z,ı,9
z,ł,8
z,ņ,1
z,ō,3
z,ő,3
z,ǐ,3
z,ǒ,4
z,ə,2
z,ʃ,1
²,h,2
³,h,2
µ,a,1
µ,c,1
µ,f,1
µ,g,12
µ,l,1
µ,m,10
µ,p,7
µ,s,9
µ,v,4
º,c,7
ß,a,1
ß,b,11
ß,e,90
ß,f,9
ß,g,2
ß,h,1
ß,i,9
ß,l,13
ß,m,5
ß,n,5
ß,t,2
ß,u,1
à,c,1
à,i,9
à,n,174
à,o,19
à,r,1
à,s,3
á,b,25
á,c,13
á,d,11
á,e,1
á,f,3
á,g,17
á,h,2
á,i,18
á,j,5
á,k,39
á,l,107
á,m,9
á,n,381
á,o,4
á,p,2
á,q,2
á,r,115
á,s,71
á,t,11
á,u,1
á,v,43
á,z,15
á,ñ,5
á,č,3
á,ľ,2
á,ń,1
á,ŋ,4
á,š,5
â,g,40
â,k,2
â,l,9
â,m,17
â,n,6
â,r,1
â,t,86
â,u,2
â,z,1
â,š,1
â,ʹ,1
ã,e,18
ã,o,57
ä,a,77
ä,b,1160
ä,c,29
ä,d,725
ä,e,3948
ä,f,9
ä,g,1287
ä,h,1560
ä,i,2725
ä,j,27
ä,k,997
ä,l,3760
ä,m,512
ä,n,7791
ä,o,589
ä,p,217
ä,q,1
ä,r,18461
ä,s,2977
ä,t,832
ä,u,48
ä,v,587
ä,w,3
ä,x,3
ä,y,4
ä,z,11
ä,ä,5088
ä,š,1
ä,ʹ,2
å,b,22
å,c,1
å,d,3
å,g,25
å,h,4
å,k,38
å,l,36
å,m,17
å,n,79
å,r,108
å,s,36
å,t,22
å,v,1
æ,b,7
æ,c,1
æ,d,12
æ,e,2
æ,f,5
æ,g,4
æ,j,1
æ,k,10
æ,l,15
æ,n,14
æ,o,3
æ,p,1
æ,r,20
æ,s,4
æ,t,14
æ,u,2
æ,v,1
æ,ð,1
æ,ħ,1
æ,р,1
ç,a,110
ç,b,1
ç,d,1
ç,e,11
ç,i,8
ç,l,1
ç,o,208
ç,u,4
ç,ã,8
ç,õ,2
ç,ü,2
ç,ı,1
è,c,33
è,d,1
è,g,83
è,i,1
è,l,11
è,m,16
è,n,40
è,q,36
è,r,217
è,s,50
è,t,12
è,v,24
è,y,1
è,z,8
é,a,38
é,b,73
é,c,110
é,d,184
é,e,149
é,f,7
é,g,136
é,h,3
é,i,7
é,j,3
é,k,7
é,l,99
é,m,191
é,n,99
é,o,106
é,p,108
é,q,5
é,r,271
é,s,143
é,t,263
é,u,5
é,v,85
é,x,5
é,z,19
é,â,3
é,é,1
é,ð,1
ê,a,1
ê,c,7
ê,m,21
ê,n,11
ê,q,17
ê,s,1
ê,t,32
ë,b,1
ë,c,1
ë,f,1
ë,l,41
ë,n,10
ë,p,3
ë,s,3
ë,t,8
ë,z,3
ì,l,4
ì,q,2
ì,r,1
ì,s,1
ì,x,3
ì,y,1
ì,z,3
í,a,91
í,b,9
í,c,3
í,d,8
í,g,28
í,h,1
í,i,1
í,k,36
í,l,16
í,m,17
í,n,99
í,o,11
í,p,2
í,q,1
í,r,20
í,s,41
í,t,10
í,v,4
í,z,5
í,ñ,7
í,š,1
í,ž,1
î,l,18
î,n,1
î,t,25
î,ţ,1
ï,a,12
ï,b,1
ï,c,2
ï,d,4
ï,e,8
ï,g,1
ï,k,1
ï,l,2
ï,n,1
ï,q,2
ï,s,6
ï,t,1
ð,a,4
ð,b,1
ð,e,1
ð,f,1
ð,i,8
ð,j,10
ð,l,5
ð,m,6
ð,n,1
ð,r,4
ð,s,2
ð,u,9
ð,v,2
ð,ˁ,1
ñ,a,90
ñ,e,30
ñ,i,4
ñ,j,1
ñ,l,5
ñ,n,1
ñ,o,45
ñ,u,6
ñ,é,1
ñ,ó,8
ò,c,1
ò,d,1
ò,l,1
ò,n,6
ò,s,1
ò,u,1
ò,z,1
ó,b,4
ó,c,5
ó,d,12
ó,f,17
ó,g,5
ó,i,2
ó,j,2
ó,k,9
ó,l,27
ó,m,1
ó,n,282
ó,p,3
ó,r,48
ó,s,34
ó,t,37
ó,v,2
