0,1,2
c,e,5483
c,f,286
c,g,54
c,h,18413
c,i,6012
c,j,29
c,k,4761
c,l,3002
c,m,881
c,n,163
c,o,15012
c,p,225
c,q,199
c,r,2893
c,s,849
c,t,1825
c,u,2573
c,v,76
c,w,21
c,x,23
c,y,620
c,z,628
c,à,2
c,á,49
c,â,58
c,ã,3
c,ä,28
c,æ,5
c,è,5
c,é,112
c,ë,1
c,ì,1
c,í,14
c,î,7
c,ó,56
c,ô,9
c,ö,47
c,ú,4
c,ü,10
c,ā,10
c,ă,33
c,ą,5
c,ē,50
c,ė,1
c,ī,71
c,ı,2
c,ł,12
c,œ,5
c,ş,2
c,ū,3
c,ǎ,1
c,ș,1
c,ɔ,13
c,ə,26
c,а,1
c,ъ,2
c,ӏ,4
c,ầ,1
c,ộ,1
d,_,16
d,a,82288
d,b,569
d,c,248
d,d,1115
d,e,74007
d,f,318
d,g,628
d,h,516
d,i,55679
d,j,1133
d,k,822
d,l,3158
d,m,5555
d,n,1647
d,o,12724
d,p,169
d,q,4
d,r,13554
d,s,2474
d,t,938
d,u,34519
d,v,965
d,w,809
d,x,46
d,y,631
d,z,907
d,¹,2
d,à,10
d,á,58
d,â,3
d,ã,8
d,ä,42
d,æ,1
d,è,9
d,é,163
d,ê,1
d,ë,12
d,ì,10
d,í,37
d,î,3
d,ò,1
d,ó,47
d,ô,3
d,õ,138
d,ö,124
d,ø,6
d,ú,3
d,û,15
d,ü,980
d,ý,1
d,ā,46
d,ă,8
d,ą,25
d,ē,105
d,ė,21
d,ę,17
d,ě,16
d,ī,51
d,ı,9
d,ļ,10
d,ł,11
d,ņ,30
d,ň,2
d,ō,20
d,ő,5
d,ř,28
d,š,5
d,ū,37
d,ů,2
d,ų,4
d,ź,84
d,ż,1
d,ž,689
d,ǎ,12
d,ə,11
d,ɛ,2
d,ɲ,1
d,ʑ,1
d,ʒ,3
d,о,1
e,_,61
e,a,10454
e,b,13186
e,c,3469
e,d,62095
e,e,80167
e,f,2545
e,g,27249
e,h,15218
e,i,39750
e,j,6733
e,k,47380
e,l,132853
e,m,49659
e,n,94268
e,o,4031
e,p,9511
e,q,136
e,r,77272
e,s,150159
e,t,86744
e,u,13733
e,v,29397
e,w,943
e,x,1879
e,y,2782
e,z,754
e,ß,46
e,á,2
e,ä,134
e,å,20
e,ç,3
e,é,2
e,í,7
e,ï,8
e,ð,3
e,ñ,25
e,ó,17
e,ô,1
e,õ,275
e,ö,26
e,ü,522
e,ă,3
e,ć,6
e,č,31
e,ē,1
e,ğ,3
e,ģ,9
e,ķ,7
e,ĺ,1
e,ļ,24
e,ľ,1
e,ł,35
e,ń,45
e,ņ,24
e,ň,1
e,ō,1
e,ř,1
e,ś,6
e,ş,3
e,š,250
e,ţ,2
e,ŭ,9
e,ż,26
e,ž,358
e,ș,19
e,ț,4
e,ɪ,2
e,ː,6
e,ˮ,1
e,т,1
e,ч,1
e,ъ,2
f,_,5
f,a,7579
f,b,75
f,c,1497
f,d,51
f,e,6229
f,f,1608
f,g,23
f,h,161
f,i,17405
f,j,156
f,k,132
f,l,2577
f,m,156
f,n,155
f,o,10546
f,p,51
f,q,1
f,r,10001
f,s,325
f,t,1207
f,u,2270
f,v,137
f,w,16
f,x,10
f,y,41
f,z,10
f,à,4
f,á,38
f,ä,296
f,å,9
f,è,6
f,é,106
f,ê,7
f,ë,3
f,í,9
f,ò,1
f,ó,9
f,õ,2
f,ö,600
f,ø,6
f,ù,1
f,ú,6
f,ü,1910
f,ý,3
f,þ,1
f,ā,5
f,ă,3
f,č,4
f,ē,2
f,ī,3
f,ő,2
f,š,11
f,ť,1
f,ǎ,7
f,ɔ,1
f,ə,2
f,ʷ,2
g,_,19
g,a,55153
g,b,375
g,c,78
g,d,646
g,e,35846
g,f,29
g,g,656
g,h,2208
g,i,39629
g,j,100
g,k,1081
g,l,8871
g,m,1068
g,n,3936
g,o,46362
g,p,332
g,q,27
g,r,12067
g,s,3185
g,t,830
g,u,46227
g,v,135
g,w,109
g,x,2
g,y,689
g,z,68
g,¹,6
g,à,3
g,á,39
g,â,3
g,ä,44
g,å,18
g,è,46
g,é,144
g,ê,1
g,í,6
g,ò,11
g,ó,183
g,ô,1
g,õ,19
g,ö,444
g,ø,3
g,ú,5
g,ü,994
g,ý,3
g,ā,60
g,ă,5
g,ē,7
g,ė,32
g,ī,4
g,ı,1
g,ļ,73
g,ł,24
g,ō,3
g,œ,1
g,ř,2
g,š,6
g,ū,16
g,ų,5
g,ż,1
g,ž,12
g,ə,6
h,_,7
h,a,58115
h,b,168
h,c,126
h,d,233
h,e,62467
h,f,69
h,g,54
h,h,2209
h,i,41772
h,j,9608
h,k,6431
h,l,1848
h,m,3196
h,n,5301
h,o,24207
h,p,73
h,q,11
h,r,1539
h,s,781
h,t,40175
h,u,22162
h,v,10957
h,w,636
h,x,3
h,y,1094
h,z,64
h,à,6
h,á,59
h,â,15
h,ã,1
h,ä,4957
h,å,36
h,æ,5
h,è,19
h,é,122
h,ê,9
h,ë,2
h,ì,1
h,í,7
h,î,8
h,ò,1
h,ó,15
h,ô,44
h,õ,3327
h,ö,429
h,ø,35
h,ù,1
h,ú,5
h,û,1
h,ü,2464
h,ā,91
h,ē,3
h,ė,1
h,ĩ,2
h,ī,5
h,ł,3
h,ō,26
h,ŕ,1
h,ř,4
h,š,4
h,ū,28
h,ǎ,14
h,ǒ,2
h,ə,23
h,ʷ,1
h,ν,1
h,ό,1
h,ḍ,1
h,ḗ,1
h,ồ,3
h,₂,2
i,_,13
i,a,75253
i,b,12670
i,c,8917
i,d,110491
i,e,20788
i,f,2042
i,g,48265
i,h,1485
i,i,37236
i,j,9738
i,k,104141
i,l,60838
i,m,72547
i,n,148634
i,o,17464
i,p,7119
i,q,233
i,r,25024
i,s,225707
i,t,110111
i,u,7118
i,v,22150
i,w,277
i,x,513
i,y,203
i,z,1058
i,²,3
i,ß,135
i,à,7
i,á,77
i,â,4
i,ã,8
i,ä,38
i,æ,3
i,ç,5
i,è,78
i,é,27
i,ê,3
i,ë,1
i,ð,30
i,ñ,13
i,ò,1
i,ó,112
i,ô,1
i,õ,715
i,ö,33
i,ú,6
i,ü,388
i,þ,1
i,ā,4
i,ą,11
i,ć,236
i,č,352
i,ę,100
i,ğ,4
i,ģ,14
i,ķ,59
i,ĺ,1
i,ļ,34
i,ł,21
i,ń,100
i,ņ,403
i,ŋ,1
i,ō,4
i,ş,12
i,š,1271
i,ţ,1
i,ū,136
i,ŭ,3
i,ų,45
i,ź,2
i,ž,286
i,ș,31
i,ț,5
i,ɪ,1
i,ʻ,1
i,ʼ,1
i,ː,10
i,й,1
i,н,2
i,о,1
i,ч,2
i,ъ,1
i,я,1
i,ḍ,1
i,ṣ,4
i,ṭ,3
i,ẏ,1
i,ế,1
j,_,1
j,a,194732
j,b,24
j,c,226
j,d,84
j,e,8619
j,f,45
j,g,15
j,h,108
j,i,1233
j,j,115
j,k,239
j,l,23
j,m,572
j,n,740
j,o,14635
j,p,8099
j,q,11
j,r,181
j,s,207
j,t,481
j,u,44330
j,v,34
j,w,44
j,x,1
j,y,60
j,z,60
j,á,83
j,ä,26217
j,å,3
j,æ,3
j,è,3
j,é,42
j,ë,8
j,í,2
j,ñ,5
j,ó,142
j,ô,1
j,õ,8080
j,ö,139
j,ø,43
j,ù,1
j,ú,23
j,ü,1299
j,ā,204
j,č,6
j,ē,31
j,ė,10
j,ę,41
j,ě,1
j,ī,6
j,ł,1
j,ō,24
j,ŏ,4
j,ś,14
j,š,7
j,ū,64
j,ų,4
j,ž,2
j,ǐ,1
j,ɑ,2
j,ə,3
j,ɛ,3
j,ʏ,1
j,а,1
j,ӏ,2
k,_,11
k,a,187344
k,b,203
k,c,54
k,d,131
k,e,67101
k,f,245
k,g,713
k,h,1859
k,i,58963
k,j,698
k,k,22700
k,l,17822
k,m,4434
k,n,1019
k,o,139374
k,p,500
k,r,17983
k,s,58738
k,t,12410
k,u,121913
k,v,2532
k,w,306
k,x,6
k,y,922
k,z,16
k,à,10
k,á,123
k,â,2
k,ä,10520
k,å,2
k,æ,1
k,ç,5
k,è,1
k,é,39
k,ê,7
k,ë,16
k,í,6
k,ó,168
k,õ,20013
k,ö,1194
k,ø,23
k,ú,4
k,ü,15923
k,ý,30
k,ā,214
k,ă,2
k,ą,3
k,č,11
k,ē,6
k,ė,499
k,ę,25
k,ī,16
k,ĭ,1
k,ı,7
k,ļ,82
k,ľ,2
k,ł,36
k,ō,52
k,ő,2
k,ř,4
k,ş,3
k,š,202
k,ū,117
k,ů,1
k,ų,10
k,ɑ,1
k,ɔ,1
k,ə,5
k,ɨ,8
k,ʰ,4
k,ʷ,4
k,ʼ,2
k,ˀ,1
k,ː,1
k,ά,1
k,α,1
k,ό,6
k,о,1
k,ъ,2
k,ṛ,4
k,ṣ,4
k,리,1
l,_,15
l,a,95114
l,b,2161
l,c,629
l,d,25919
l,e,114048
l,f,1799
l,g,21271
l,h,1512
l,i,186047
l,j,27655
l,k,9232
l,l,91792
l,m,29353
l,n,5507
l,o,34620
l,p,1544
l,q,17
l,r,277
l,s,8741
l,t,38754
l,u,31629
l,v,8342
l,w,179
l,x,22
l,y,2192
l,z,542
l,à,14
l,á,241
l,â,5
l,ä,16875
l,å,7
l,æ,6
l,ç,4
l,è,33
l,é,509
l,ê,21
l,ë,5
l,ì,7
l,í,110
l,î,2
l,ï,3
l,ò,7
l,ó,267
l,ô,5
l,õ,17219
l,ö,871
l,ø,6
l,ù,5
l,ú,15
l,û,1
l,ü,4394
l,ý,3
l,ā,95
l,ă,7
l,č,22
l,ē,80
l,ė,267
l,ę,10
l,ī,173
l,ı,19
l,ō,2
l,ő,4
l,œ,1
l,š,128
l,ū,34
l,ů,1
l,ų,2
l,ž,57
l,ǐ,2
l,ț,1
l,ɔ,1
l,ə,5
l,ɛ,4
l,ʔ,1
l,ʲ,6
l,ː,2
l,ό,9
l,а,1
l,е,1
m,_,9
m,a,146273
m,b,11091
m,c,771
m,d,102
m,e,77834
m,f,314
m,g,427
m,h,211
m,i,125291
m,j,189
m,k,495
m,l,711
m,m,12722
m,n,2625
m,o,23147
m,p,7422
m,q,15
m,r,721
m,s,3054
m,t,1036
m,u,42355
m,v,394
m,w,88
m,x,81
m,y,904
m,z,34
m,²,70
m,³,27
m,à,2
m,á,311
m,â,11
m,ã,5
m,ä,29473
m,å,13
m,æ,2
m,è,7
m,é,334
m,ê,3
m,ë,5
m,ì,4
m,í,89
m,î,2
m,ð,1
m,ò,1
m,ó,55
m,ô,4
m,õ,17782
m,ö,1308
m,ø,27
m,ù,2
m,ú,19
m,û,4
m,ü,4103
m,ý,3
m,ā,194
m,ă,9
m,ą,1
m,č,2
m,ē,58
m,ė,23
m,ę,2
m,ě,27
m,ī,25
m,ļ,1
m,ł,12
m,ō,1
m,œ,2
m,š,46
m,ū,28
m,ů,2
m,ű,1
m,ų,1
m,ż,10
m,ž,8
m,ɑ,2
m,ə,80
m,ɛ,1
m,ʷ,2
m,α,1
m,ω,2
m,а,2
m,ḕ,2
m,ḗ,1
n,_,30
n,a,85132
n,b,2367
n,c,4157
n,d,92875
n,e,104484
n,f,1698
n,g,68343
n,h,2223
n,i,108938
n,j,944
n,k,9240
n,l,1043
n,m,516
n,n,61880
n,o,23271
n,p,234
n,q,130
n,r,3075
n,s,19988
n,t,30832
n,u,30671
n,v,1139
n,w,268
n,x,72
n,y,1435
n,z,1177
n,²,2
n,º,4
n,à,2
n,á,72
n,â,4
n,ã,12
n,ä,13698
n,å,2
n,æ,1
n,ç,34
n,è,25
n,é,285
n,ê,10
n,ë,19
n,ì,1
n,í,130
n,î,19
n,ò,2
n,ó,84
n,ô,7
n,õ,10371
n,ö,302
n,ø,3
n,ú,35
n,ü,1459
n,ý,12
n,ā,57
n,ă,7
n,ą,4
n,ć,1
n,č,104
n,ē,51
n,ė,201
n,ě,11
n,ģ,1
n,ī,114
n,ı,7
n,ō,5
n,ő,5
n,œ,2
n,ş,3
n,š,48
n,ţ,3
n,ũ,1
n,ū,24
n,ų,9
n,ž,45
n,ț,7
n,ə,6
n,ɨ,2
n,ʲ,5
n,ˈ,2
n,α,1
n,ό,1
n,щ,3
n,ẓ,1
o,_,26
o,a,5382
o,b,9912
o,c,2406
o,d,19039
o,e,1768
o,f,8152
o,g,15626
o,h,6993
o,i,2277
o,j,4783
o,k,13319
o,l,94540
o,m,36106
o,n,143452
o,o,42848
o,p,15084
o,q,33
o,r,86217
o,s,47462
o,t,27355
o,u,3295
o,v,13562
o,w,2565
o,x,503
o,y,393
o,z,439
o,ß,186
o,á,1
o,ä,13
o,è,1
o,é,1
o,ë,17
o,î,1
o,ï,2
o,ð,2
o,ñ,4
o,ö,23
o,ù,5
o,ú,20
o,ü,442
o,č,41
o,ğ,13
o,ģ,1
o,ĭ,1
o,ķ,3
o,ļ,15
o,ł,21
o,ń,16
o,ņ,16
o,ř,5
o,ś,32
o,š,148
o,ŭ,81
o,ż,5
o,ž,105
o,ș,14
o,ʊ,1
o,ʻ,3
o,ː,7
o,ˮ,1
o,к,1
o,р,1
o,ъ,2
o,ṃ,1
p,_,7
p,a,56551
p,b,73
p,c,205
p,d,162
p,e,50913
p,f,363
p,g,72
p,h,3737
p,i,52167
p,j,290
p,k,1374
p,l,8896
p,m,627
p,n,994
p,o,39579
p,p,8213
p,q,7
p,r,35317
p,s,6096
p,t,5506
p,u,23786
p,v,51
p,w,66
p,x,4904
p,y,486
p,z,15
p,á,83
p,â,11
p,ä,22323
p,å,6
p,æ,4
p,è,20
p,é,254
p,ê,1
p,ë,10
p,í,23
p,î,4
p,ó,24
p,ô,3
p,õ,17955
p,ö,1462
p,ø,1
p,ú,17
p,ü,6102
p,ā,105
p,ă,14
p,č,37
p,ē,58
p,ė,38
p,ę,4
p,ī,55
p,ı,1
p,ļ,71
p,ł,31
p,ņ,1
p,ō,1
p,ő,1
p,œ,1
p,ř,49
p,ş,1
p,š,49
p,ū,73
p,ų,1
p,ȇ,1
p,ș,3
p,ə,1
p,ɨ,2
p,ʁ,1
p,ʰ,2
p,ʷ,2
p,ˀ,1
p,ː,1
p,о,2
p,у,1
p,ӏ,2
p,ḷ,1
q,_,1
q,a,136
q,b,1
q,c,6
q,d,14
q,e,32
q,f,2
q,h,10
q,i,148
q,j,1
q,k,1
q,l,33
q,m,11
q,n,4
q,o,49
q,p,2
q,q,9
q,r,5
q,s,20
q,t,3
q,u,2222
q,v,57
q,w,2
q,x,1
q,y,3
q,z,3
q,ë,2
q,í,2
q,ú,1
q,ü,1
q,ā,22
q,ī,3
q,ı,5
q,ū,3
q,ǐ,1
q,ə,17
r,_,9
r,a,89802
r,b,5608
r,c,3206
r,d,17813
r,e,60396
r,f,1294
r,g,32871
r,h,1551
r,i,143346
r,j,18928
r,k,12447
r,l,7707
r,m,14132
r,n,18285
r,o,43565
r,p,2897
r,q,144
r,r,15622
r,s,13500
r,t,28742
r,u,22115
r,v,19290
r,w,659
r,x,105
r,y,2609
r,z,1225
r,²,1
r,ß,6
r,à,11
r,á,149
r,â,16
r,ã,1
r,ä,3281
r,å,19
r,æ,4
r,ç,4
r,è,16
r,é,348
r,ê,15
r,ë,9
r,ì,2
r,í,194
r,î,7
r,ð,52
r,ò,6
r,ó,175
r,ô,15
r,õ,1817
r,ö,754
r,ø,51
r,ù,1
r,ú,8
r,ü,4816
r,ý,2
r,ā,110
r,ă,25
r,ą,3
r,č,46
r,đ,8
r,ē,70
r,ė,132
r,ę,11
r,ģ,21
r,ī,98
r,ı,9
r,ķ,13
r,ļ,10
r,ł,2
r,ņ,3
r,ň,8
r,ō,48
r,ő,11
r,œ,25
r,ş,2
r,š,143
r,ţ,1
r,ū,124
r,ű,14
r,ų,7
r,ž,130
r,ț,1
r,ə,28
r,ˈ,1
r,ө,1
r,ṣ,1
r,ạ,1
s,_,50
s,a,108641
s,b,1095
s,c,8579
s,d,548
s,e,231289
s,f,870
s,g,330
s,h,6577
s,i,98640
s,j,4028
s,k,31137
s,l,14112
s,m,11244
s,n,2563
s,o,26575
s,p,16571
s,q,312
s,r,2691
s,s,29291
s,t,281928
s,u,74365
s,v,7217
s,w,877
s,x,4
s,y,1153
s,z,1193
s,¹,5
s,à,1
s,á,154
s,â,2
s,ã,208
s,ä,3596
s,å,1
s,æ,5
s,ç,1
s,è,18
s,é,574
s,ê,3
s,ë,9
s,ì,5
s,í,38
s,î,10
s,ó,31
s,ô,5
s,õ,17426
s,ö,1037
s,ø,50
s,ù,5
s,ú,19
s,û,1
s,ü,21866
s,ý,8
s,ā,100
s,ă,14
s,ą,22
s,ć,1
s,č,15
s,ē,101
s,ė,15
s,ę,17
s,ī,42
s,ı,24
s,ł,207
s,ņ,4
s,ň,1
s,ō,15
s,ŏ,9
s,š,2
s,ţ,1
s,ū,38
s,ų,3
s,ž,6
s,ơ,6
s,ǔ,1
s,ə,18
s,ɛ,1
s,ɬ,1
s,ʰ,2
s,ʲ,5
s,ʼ,1
s,ˀ,1
s,ː,3
s,ˮ,1
s,ṭ,12
s,ả,1
s,₁,1
s,₂,1
s,₃,1
t,_,28
t,a,176769
t,b,317
t,c,527
t,d,103
t,e,219489
t,f,335
t,g,238
t,h,14748
t,i,78260
t,j,2706
t,k,5857
t,l,13808
t,m,7703
t,n,4003
t,o,49945
t,p,1845
t,q,1
t,r,26056
t,s,49764
t,t,21335
t,u,93178
t,v,2168
t,w,765
t,x,32
t,y,2441
t,z,1080
t,à,18
t,á,96
t,â,32
t,ã,6
t,ä,19530
t,å,2
t,æ,2
t,ç,1
t,è,13
t,é,114
t,ê,14
t,ë,23
t,í,58
t,î,3
t,ò,2
t,ó,192
t,ô,5
t,õ,12435
t,ö,14956
t,ø,25
t,ú,19
t,ü,6871
t,ý,10
t,ÿ,1
t,ā,123
t,ă,19
t,ē,44
t,ė,115
t,ę,1
t,ě,12
t,ĩ,1
t,ī,40
t,ı,6
t,ł,19
t,ņ,2
t,ō,123
t,ő,7
t,ŕ,3
t,ř,16
t,š,4610
t,ū,46
t,ů,1
t,ų,16
t,ž,1
t,ǎ,1
t,ǐ,1
t,ǔ,1
t,ɐ,1
t,ɕ,2
t,ə,8
t,ɛ,1
t,ʁ,3
t,ʃ,3
t,ʰ,4
t,ʲ,6
t,ʼ,1
t,ː,1
t,ˤ,1
t,ί,3
t,ό,4
t,о,2
t,ӏ,2
t,ḗ,1
t,ṛ,2
t,ṣ,1
t,ạ,1
u,_,9
u,a,11638
u,b,21380
u,c,1409
u,d,94974
u,e,6536
u,f,874
u,g,13325
u,h,3601
u,i,4015
u,j,5270
u,k,22590
u,l,44515
u,m,29760
u,n,34899
u,o,1252
u,p,7306
u,q,26
u,r,42673
u,s,168222
u,t,37251
u,u,23840
u,v,12687
u,w,105
u,x,276
u,y,133
u,z,438
u,ß,13
u,à,2
u,á,6
u,ä,24
u,æ,2
u,ç,4
u,è,1
u,é,20
u,ì,14
u,í,29
u,ï,6
u,ð,3
u,ñ,2
u,ó,4
u,õ,533
u,ö,3
u,ü,135
u,č,74
u,ğ,1
u,ģ,2
u,ķ,3
u,ļ,48
u,ł,19
u,ń,22
u,ņ,24
u,ō,1
u,ś,1
u,ŝ,1
u,ş,10
u,š,249
u,ż,3
u,ž,141
u,ǐ,1
u,ș,7
u,ț,1
u,ʊ,1
u,ː,3
u,ḷ,1
u,ṣ,1
v,_,3
v,a,148219
v,b,43
v,c,57
v,d,380
v,e,44806
v,f,145
v,g,562
v,h,166
v,i,63090
v,j,417
v,k,800
v,l,2139
v,m,201
v,n,586
v,o,13752
v,p,71
v,r,977
v,s,2309
v,t,322
v,u,8017
v,v,230
v,w,116
v,x,4
v,y,279
v,z,26
v,à,1
v,á,357
v,â,7
v,ã,3
v,ä,47355
v,å,2
v,æ,2
v,è,19
v,é,91
v,ë,3
v,í,90
v,î,2
v,ó,7
v,ô,1
v,õ,55564
v,ö,533
v,ø,9
v,ú,11
v,ü,1230
v,ý,6
v,ā,95
v,ă,11
v,č,2
v,ē,81
v,ė,111
v,ě,21
v,ī,85
v,ļ,3
v,ň,2
v,ō,2
v,ş,1
v,š,22
v,ũ,3
v,ū,1
v,ų,1
v,ž,1
v,ə,3
v,ɛ,1
w,_,23
w,a,5856
w,b,35
w,c,206
w,d,68
w,e,5562
w,f,41
w,g,49
w,h,785
w,i,6296
w,j,6
w,k,145
w,l,154
w,m,115
w,n,475
w,o,2528
w,p,67
w,q,1
w,r,419
w,s,518
w,t,164
w,u,413
w,v,3
w,w,1006
w,x,5
w,y,330
w,z,16
w,à,1
w,â,1
w,ä,56
w,æ,3
w,è,2
w,é,4
w,ó,3
w,õ,4
w,ö,68
w,ù,1
w,ü,131
w,ā,4
w,ą,22
w,ę,16
w,ě,2
w,ī,4
w,ł,99
w,ś,1
w,ǎ,1
w,ǔ,1
w,ḥ,1
x,a,317
x,b,52
x,c,13
x,d,14
x,e,307
x,f,46
x,g,10
x,h,94
x,i,1819
x,j,8
x,k,47
x,l,38
x,m,33
x,n,6
x,o,161
x,p,33
x,q,1
x,r,45
x,s,39
x,t,449
x,u,123
x,v,558
x,w,29
x,x,283
x,y,105
x,z,2
x,á,1
x,å,1
x,ç,3
x,é,4
x,í,2
x,ü,1
x,ī,3
x,ǔ,1
x,ɐ,1
x,ɬ,1
x,ʼ,1
x,ъ,2
y,_,17
y,a,1926
y,b,288
y,c,449
y,d,262
y,e,1403
y,f,52
y,g,234
y,h,42
y,i,334
y,j,19
y,k,298
y,l,808
y,m,572
y,n,912
y,o,3072
y,p,183
y,q,3
y,r,206
y,s,1530
y,t,632
y,u,460
y,v,76
y,w,94
y,x,33
y,y,56
y,z,37
y,à,6
y,á,8
y,â,1
y,ä,3
y,è,1
y,é,4
y,ì,1
y,ð,1
y,ö,6
y,ù,1
y,ú,4
y,ü,10
y,ā,54
y,č,82
y,ě,2
y,ī,8
y,ı,10
y,ń,43
y,ň,2
y,ō,22
y,ŏ,4
y,ş,2
y,š,9
y,ū,38
y,ż,11
y,ž,19
y,ſ,1
y,ǐ,1
y,ǔ,1
y,ǝ,1
y,ə,3
y,ʁ,1
y,ʱ,2
y,ː,1
y,π,1
y,т,1
y,ḑ,2
y,ṭ,1
y,ấ,3
z,_,3
z,a,2950
z,b,120
z,c,248
z,d,458
z,e,3189
z,f,13
z,g,69
z,h,459
z,i,2843
z,j,49
z,k,217
z,l,185
z,m,178
z,n,445
z,o,1131
z,p,180
z,q,30
z,r,30
z,s,299
z,t,185
z,u,911
z,v,178
z,w,152
z,x,4
z,y,441
z,z,419
z,à,1
z,á,30
z,ä,5
z,é,22
z,ë,9
z,í,7
z,î,1
z,ó,59
z,ô,3
z,õ,78
z,ö,16
z,ú,72
z,ü,94
z,ā,34
z,ă,10
z,ą,28
z,ē,31
z,ė,4
z,ę,9
z,ī,32
z,ı,6
z,ł,17
z,ņ,1
z,ō,20
z,ő,3
z,ū,13
z,ů,1
z,ǐ,3
z,ǔ,1
z,ɔ,1
z,ə,3
z,ˀ,1
z,α,1
z,ӏ,2
²,l,11
µ,f,60
µ,m,21
µ,s,3
º,c,12
½,x,1
ß,b,11
ß,e,79
ß,h,1
ß,i,10
ß,k,1
ß,l,5
ß,m,2
ß,n,2
ß,t,3
ß,w,1
ß,z,1
à,c,1
à,f,2
à,g,1
à,i,3
à,l,3
à,n,18
à,o,4
à,s,3
à,t,5
à,w,1
á,c,24
á,d,43
á,f,4
á,g,81
á,h,3
á,i,4
á,k,82
á,l,100
á,m,16
á,n,528
á,o,5
á,p,11
á,r,273
á,s,126
á,t,38
á,u,4
á,v,29
á,x,6
á,z,34
á,í,1
á,ñ,9
á,č,18
á,ľ,1
á,ř,12
á,š,2
â,b,1
â,c,3
â,f,1
â,g,1
â,i,1
â,l,8
â,m,3
â,n,27
â,r,4
â,s,1
â,t,79
â,v,1
â,y,1
â,š,1
ã,e,38
ã,i,1
ã,j,1
ã,o,68
ã,s,3
ä,a,50
ä,b,1475
ä,c,5
ä,d,670
ä,e,3189
ä,f,13
ä,g,1765
ä,h,1824
ä,i,2352
ä,j,22
ä,k,1245
ä,l,2493
ä,m,399
ä,n,6731
ä,o,834
ä,p,184
ä,r,19469
ä,s,2324
ä,t,656
ä,u,44
ä,v,596
ä,y,2
ä,z,4
ä,ä,5030
ä,ö,1
ä,ü,1
ä,š,1
å,b,4
å,d,2
å,g,5
å,h,38
å,j,1
å,k,31
å,l,26
å,n,24
å,r,44
å,s,61
å,t,12
å,ð,1
æ,b,19
æ,d,20
æ,g,1
æ,h,1
æ,k,4
æ,l,16
æ,m,2
æ,o,1
æ,p,1
æ,q,1
æ,r,18
æ,s,2
æ,t,5
æ,v,5
ç,a,219
ç,e,39
ç,i,11
ç,l,1
ç,m,1
ç,o,141
ç,t,6
ç,u,6
ç,ã,4
ç,î,2
ç,ü,2
ç,ı,1
ç,ə,1
ç,ӏ,2
è,a,1
è,c,34
è,d,9
è,f,1
è,g,38
è,h,14
è,i,1
è,l,5
è,m,11
